2e-06 1090.475 16.8543226858 1542.55 17.0544592387 1512.52724609 16.8543226858 1806.89960937 17.0544592387 117.376459335
2.5e-06 1536.575 15.8130145611 1805.4 15.8170623756 1945.22392578 15.8130145611 2093.55966797 15.8170623756 117.376459335
3e-06 1741.45 16.4474036765 1993.7375 15.9566806638 2156.57646484 16.4474036765 2257.25507813 15.9566806638 117.376459335
3.5e-06 1837.0875 14.7789209237 2020.15 15.5114220942 2246.21298828 14.7789209237 2286.37021484 15.5114220942 117.376459335
4e-06 1745.8 14.5362977726 1929.125 13.6384988026 2160.92646484 14.5362977726 2184.79833984 13.6384988026 117.376459335
4.5e-06 1514.4375 17.3310915211 1683.8375 16.2914643783 1921.63720703 17.3310915211 1956.70517578 16.2914643783 117.376459335
