x-axis,1,2
second,Volt,Volt
-2.500000E-03,-16.870603E-03,-19.597990E-03
-2.495000E-03,-16.870603E-03,+0.0E+00
-2.490000E-03,-16.870603E-03,+0.0E+00
-2.485000E-03,-16.870603E-03,+0.0E+00
-2.480000E-03,-16.870603E-03,+0.0E+00
-2.475000E-03,-16.870603E-03,+0.0E+00
-2.470000E-03,-19.885678E-03,+0.0E+00
-2.465000E-03,-16.870603E-03,+0.0E+00
-2.460000E-03,-16.870603E-03,+0.0E+00
-2.455000E-03,-16.870603E-03,+0.0E+00
-2.450000E-03,-16.870603E-03,+0.0E+00
-2.445000E-03,-16.870603E-03,+0.0E+00
-2.440000E-03,-16.870603E-03,+0.0E+00
-2.435000E-03,-24.408291E-03,+0.0E+00
-2.430000E-03,-16.870603E-03,+0.0E+00
-2.425000E-03,-16.870603E-03,+0.0E+00
-2.420000E-03,-36.468593E-03,+0.0E+00
-2.415000E-03,-16.870603E-03,+0.0E+00
-2.410000E-03,-16.870603E-03,+19.597990E-03
-2.405000E-03,-16.870603E-03,-15.075377E-03
-2.400000E-03,-16.870603E-03,-3.015075E-03
-2.395000E-03,-287.689E-06,+0.0E+00
-2.390000E-03,-16.870603E-03,-3.015075E-03
-2.385000E-03,-16.870603E-03,+0.0E+00
-2.380000E-03,-16.870603E-03,+3.015075E-03
-2.375000E-03,-16.870603E-03,-15.075377E-03
-2.370000E-03,-16.870603E-03,-3.015075E-03
-2.365000E-03,-16.870603E-03,+0.0E+00
-2.360000E-03,-16.870603E-03,+0.0E+00
-2.355000E-03,-16.870603E-03,+15.075377E-03
-2.350000E-03,-16.870603E-03,+0.0E+00
-2.345000E-03,-16.870603E-03,+0.0E+00
-2.340000E-03,-16.870603E-03,+0.0E+00
-2.335000E-03,-7.825377E-03,+0.0E+00
-2.330000E-03,-16.870603E-03,+0.0E+00
-2.325000E-03,-287.689E-06,+0.0E+00
-2.320000E-03,-16.870603E-03,+0.0E+00
-2.315000E-03,-16.870603E-03,+0.0E+00
-2.310000E-03,-16.870603E-03,+19.597990E-03
-2.305000E-03,-287.689E-06,+0.0E+00
-2.300000E-03,-16.870603E-03,+0.0E+00
-2.295000E-03,-16.870603E-03,+15.075377E-03
-2.290000E-03,-16.870603E-03,+0.0E+00
-2.285000E-03,-16.870603E-03,+7.537688E-03
-2.280000E-03,-12.347990E-03,+0.0E+00
-2.275000E-03,-16.870603E-03,-7.537688E-03
-2.270000E-03,-16.870603E-03,+0.0E+00
-2.265000E-03,-287.689E-06,+0.0E+00
