x-axis,2
second,Volt
+1.070000E-03,
+1.072400E-03,+26.733682E-03
+1.074800E-03,+26.733682E-03
+1.077200E-03,+26.733682E-03
+1.079600E-03,+26.733682E-03
+1.082000E-03,+18.693481E-03
+1.084400E-03,+23.718606E-03
+1.086800E-03,+26.733682E-03
+1.089200E-03,+21.206043E-03
+1.091600E-03,+21.206043E-03
+1.094000E-03,+21.206043E-03
+1.096400E-03,+23.718606E-03
+1.098800E-03,+21.206043E-03
+1.101200E-03,+23.718606E-03
+1.103600E-03,+23.718606E-03
+1.106000E-03,+23.718606E-03
+1.108400E-03,+21.206043E-03
+1.110800E-03,+18.693481E-03
+1.113200E-03,+18.693481E-03
+1.115600E-03,+18.693481E-03
+1.118000E-03,+18.693481E-03
+1.120400E-03,+18.693481E-03
+1.122800E-03,+23.718606E-03
+1.125200E-03,+18.693481E-03
+1.127600E-03,+18.693481E-03
+1.130000E-03,+18.693481E-03
+1.132400E-03,+18.693481E-03
+1.134800E-03,+18.693481E-03
+1.137200E-03,+18.693481E-03
+1.139600E-03,+13.165843E-03
+1.142000E-03,+18.693481E-03
+1.144400E-03,+18.693481E-03
+1.146800E-03,+18.693481E-03
+1.149200E-03,+18.693481E-03
+1.151600E-03,+18.693481E-03
+1.154000E-03,+18.693481E-03
+1.156400E-03,+13.165843E-03
+1.158800E-03,+18.693481E-03
+1.161200E-03,+10.653280E-03
+1.163600E-03,+15.678405E-03
+1.166000E-03,+13.165843E-03
+1.168400E-03,+10.653280E-03
+1.170800E-03,+15.678405E-03
+1.173200E-03,+13.165843E-03
+1.175600E-03,+15.678405E-03
+1.178000E-03,+15.678405E-03
+1.180400E-03,+10.653280E-03
+1.182800E-03,+10.653280E-03
+1.185200E-03,+18.693481E-03
+1.187600E-03,+10.653280E-03
+1.190000E-03,+13.165843E-03
+1.192400E-03,+13.165843E-03
+1.194800E-03,+10.653280E-03
+1.197200E-03,+10.653280E-03
+1.199600E-03,+10.653280E-03
+1.202000E-03,+10.653280E-03
+1.204400E-03,+10.653280E-03
+1.206800E-03,+10.653280E-03
+1.209200E-03,+5.125642E-03
+1.211600E-03,+10.653280E-03
+1.214000E-03,+2.613079E-03
+1.216400E-03,+10.653280E-03
+1.218800E-03,+7.638204E-03
+1.221200E-03,+5.125642E-03
+1.223600E-03,+10.653280E-03
+1.226000E-03,+10.653280E-03
+1.228400E-03,+10.653280E-03
+1.230800E-03,+7.638204E-03
+1.233200E-03,+10.653280E-03
+1.235600E-03,+5.125642E-03
+1.238000E-03,+10.653280E-03
+1.240400E-03,+7.638204E-03
+1.242800E-03,+10.653280E-03
+1.245200E-03,+7.638204E-03
+1.247600E-03,+2.613079E-03
+1.250000E-03,+2.613079E-03
+1.252400E-03,+2.613079E-03
+1.254800E-03,+2.613079E-03
+1.257200E-03,+2.613079E-03
+1.259600E-03,+2.613079E-03
+1.262000E-03,+2.613079E-03
+1.264400E-03,+2.613079E-03
+1.266800E-03,+7.638204E-03
+1.269200E-03,+2.613079E-03
+1.271600E-03,+7.638204E-03
+1.274000E-03,+5.125642E-03
+1.276400E-03,+10.653280E-03
+1.278800E-03,+7.638204E-03
+1.281200E-03,+10.653280E-03
+1.283600E-03,+5.125642E-03
+1.286000E-03,+7.638204E-03
+1.288400E-03,+10.653280E-03
+1.290800E-03,+10.653280E-03
+1.293200E-03,+10.653280E-03
+1.295600E-03,+10.653280E-03
+1.298000E-03,+7.638204E-03
+1.300400E-03,+10.653280E-03
+1.302800E-03,+10.653280E-03
+1.305200E-03,+7.638204E-03
+1.307600E-03,+10.653280E-03
+1.310000E-03,+7.638204E-03
+1.312400E-03,+10.653280E-03
+1.314800E-03,+7.638204E-03
+1.317200E-03,+10.653280E-03
+1.319600E-03,+10.653280E-03
+1.322000E-03,+10.653280E-03
+1.324400E-03,+10.653280E-03
+1.326800E-03,+10.653280E-03
+1.329200E-03,+10.653280E-03
+1.331600E-03,+10.653280E-03
+1.334000E-03,+10.653280E-03
+1.336400E-03,+5.125642E-03
+1.338800E-03,+10.653280E-03
+1.341200E-03,+10.653280E-03
+1.343600E-03,+10.653280E-03
+1.346000E-03,+10.653280E-03
+1.348400E-03,+10.653280E-03
+1.350800E-03,+7.638204E-03
+1.353200E-03,+7.638204E-03
+1.355600E-03,+7.638204E-03
+1.358000E-03,+2.613079E-03
+1.360400E-03,+2.613079E-03
+1.362800E-03,+10.653280E-03
+1.365200E-03,+7.638204E-03
+1.367600E-03,+7.638204E-03
+1.370000E-03,+5.125642E-03
+1.372400E-03,+7.638204E-03
+1.374800E-03,+5.125642E-03
+1.377200E-03,+2.613079E-03
+1.379600E-03,+2.613079E-03
+1.382000E-03,+10.653280E-03
+1.384400E-03,+2.613079E-03
+1.386800E-03,+2.613079E-03
+1.389200E-03,+2.613079E-03
+1.391600E-03,-401.997E-06
+1.394000E-03,+2.613079E-03
