x-axis,1,2
second,Volt,Volt
-990.000E-06,,
-985.000E-06,,
-980.000E-06,-36.468593E-03,+0.0E+00
-975.000E-06,-16.870603E-03,+0.0E+00
-970.000E-06,-16.870603E-03,+0.0E+00
-965.000E-06,-7.825377E-03,+0.0E+00
-960.000E-06,+4.234924E-03,+0.0E+00
-955.000E-06,-16.870603E-03,+0.0E+00
-950.000E-06,-12.347990E-03,+0.0E+00
-945.000E-06,-16.870603E-03,+0.0E+00
-940.000E-06,+4.234924E-03,+0.0E+00
-935.000E-06,-16.870603E-03,+0.0E+00
-930.000E-06,-12.347990E-03,-24.120603E-03
-925.000E-06,-16.870603E-03,+0.0E+00
-920.000E-06,+7.250000E-03,-19.597990E-03
-915.000E-06,-16.870603E-03,+0.0E+00
-910.000E-06,-16.870603E-03,+0.0E+00
-905.000E-06,-16.870603E-03,+0.0E+00
-900.000E-06,-12.347990E-03,+0.0E+00
-895.000E-06,-16.870603E-03,+0.0E+00
-890.000E-06,-16.870603E-03,+0.0E+00
-885.000E-06,-7.825377E-03,-7.537688E-03
-880.000E-06,-16.870603E-03,+0.0E+00
-875.000E-06,-16.870603E-03,+0.0E+00
-870.000E-06,+4.234924E-03,-3.015075E-03
-865.000E-06,-7.825377E-03,+0.0E+00
-860.000E-06,-16.870603E-03,+0.0E+00
-855.000E-06,-16.870603E-03,+0.0E+00
-850.000E-06,+4.234924E-03,+0.0E+00
-845.000E-06,-16.870603E-03,-15.075377E-03
-840.000E-06,-16.870603E-03,+0.0E+00
-835.000E-06,-16.870603E-03,+0.0E+00
-830.000E-06,-16.870603E-03,+0.0E+00
-825.000E-06,-287.689E-06,+0.0E+00
-820.000E-06,-16.870603E-03,+0.0E+00
-815.000E-06,-287.689E-06,+0.0E+00
-810.000E-06,-16.870603E-03,+3.015075E-03
-805.000E-06,-16.870603E-03,+0.0E+00
-800.000E-06,-16.870603E-03,-19.597990E-03
-795.000E-06,-16.870603E-03,+0.0E+00
-790.000E-06,-16.870603E-03,+0.0E+00
-785.000E-06,-16.870603E-03,+0.0E+00
-780.000E-06,-16.870603E-03,+0.0E+00
-775.000E-06,-16.870603E-03,+0.0E+00
-770.000E-06,-16.870603E-03,+19.597990E-03
-765.000E-06,-16.870603E-03,+0.0E+00
-760.000E-06,-16.870603E-03,+0.0E+00
-755.000E-06,-16.870603E-03,-7.537688E-03
-750.000E-06,-16.870603E-03,+0.0E+00
-745.000E-06,-24.408291E-03,+0.0E+00
-740.000E-06,-16.870603E-03,+0.0E+00
