x-axis,2
second,Volt
-16.000E-03,
-14.850E-03,
-13.700E-03,+7.275E-03
-12.550E-03,+642E-06
-11.400E-03,-5.991E-03
-10.250E-03,+642E-06
-9.100E-03,+7.275E-03
-7.950E-03,-5.991E-03
-6.800E-03,+7.275E-03
-5.650E-03,-5.991E-03
-4.500E-03,-5.991E-03
-3.350E-03,+1.471E-03
-2.200E-03,-5.991E-03
-1.050E-03,-5.991E-03
+100E-06,+1.267577E+00
+1.250E-03,+365.466E-03
+2.400E-03,-32.524E-03
+3.550E-03,-51.594E-03
+4.700E-03,-18.428E-03
+5.850E-03,+13.908E-03
+7.000E-03,-5.162E-03
+8.150E-03,-5.991E-03
+9.300E-03,-5.991E-03
+10.450E-03,-5.991E-03
+11.600E-03,-5.162E-03
+12.750E-03,+642E-06
+13.900E-03,+7.275E-03
+15.050E-03,-5.991E-03
+16.200E-03,+7.275E-03
+17.350E-03,+642E-06
+18.500E-03,-5.991E-03
+19.650E-03,+7.275E-03
+20.800E-03,+7.275E-03
+21.950E-03,-19.258E-03
+23.100E-03,-58.227E-03
+24.250E-03,-44.961E-03
+25.400E-03,+644.888E-03
+26.550E-03,+1.671371E+00
+27.700E-03,+126.672E-03
+28.850E-03,-45.790E-03
+30.000E-03,-19.258E-03
+31.150E-03,+1.471E-03
+32.300E-03,+7.275E-03
+33.450E-03,+7.275E-03
+34.600E-03,-5.991E-03
+35.750E-03,-5.991E-03
+36.900E-03,-5.991E-03
+38.050E-03,-5.991E-03
+39.200E-03,+20.541E-03
+40.350E-03,+642E-06
+41.500E-03,-5.991E-03
+42.650E-03,-12.624E-03
+43.800E-03,-5.991E-03
+44.950E-03,+7.275E-03
+46.100E-03,-5.991E-03
+47.250E-03,+7.275E-03
+48.400E-03,-31.695E-03
+49.550E-03,-52.423E-03
+50.700E-03,+60.340E-03
+51.850E-03,+1.824763E+00
+53.000E-03,+577.727E-03
+54.150E-03,-12.624E-03
+55.300E-03,-58.227E-03
+56.450E-03,-32.524E-03
+57.600E-03,+20.541E-03
+58.750E-03,+13.908E-03
+59.900E-03,-5.991E-03
+61.050E-03,-5.991E-03
+62.200E-03,+7.275E-03
+63.350E-03,-5.991E-03
+64.500E-03,-5.991E-03
+65.650E-03,-5.991E-03
+66.800E-03,-18.428E-03
+67.950E-03,+7.275E-03
+69.100E-03,-5.991E-03
+70.250E-03,+642E-06
+71.400E-03,+7.275E-03
+72.550E-03,+7.275E-03
+73.700E-03,-5.991E-03
+74.850E-03,-45.790E-03
+76.000E-03,-72.323E-03
+77.150E-03,+147.401E-03
+78.300E-03,+2.142325E+00
+79.450E-03,+259.335E-03
+80.600E-03,-44.961E-03
+81.750E-03,-25.062E-03
+82.900E-03,-18.428E-03
+84.050E-03,+13.908E-03
+85.200E-03,+8.104E-03
+86.350E-03,-5.991E-03
+87.500E-03,+7.275E-03
+88.650E-03,-11.795E-03
+89.800E-03,+7.275E-03
+90.950E-03,+28.004E-03
+92.100E-03,-5.991E-03
+93.250E-03,+7.275E-03
+94.400E-03,-5.991E-03
+95.550E-03,-5.991E-03
+96.700E-03,-5.162E-03
+97.850E-03,+7.275E-03
+99.000E-03,+7.275E-03
+100.150E-03,-11.795E-03
+101.300E-03,-59.057E-03
+102.450E-03,-32.524E-03
+103.600E-03,+976.546E-03
+104.750E-03,+1.127451E+00
+105.900E-03,+60.340E-03
+107.050E-03,-52.423E-03
+108.200E-03,-31.695E-03
+109.350E-03,+642E-06
+110.500E-03,+7.275E-03
+111.650E-03,+7.275E-03
+112.800E-03,-5.991E-03
+113.950E-03,-5.991E-03
+115.100E-03,-19.258E-03
+116.250E-03,+642E-06
+117.400E-03,-31.695E-03
+118.550E-03,-5.991E-03
+119.700E-03,-5.991E-03
+120.850E-03,-5.991E-03
+122.000E-03,-5.991E-03
+123.150E-03,+14.737E-03
+124.300E-03,+20.541E-03
+125.450E-03,+1.471E-03
+126.600E-03,-45.790E-03
+127.750E-03,-45.790E-03
+128.900E-03,+100.969E-03
+130.050E-03,+2.017124E+00
+131.200E-03,+325.667E-03
+132.350E-03,-45.790E-03
+133.500E-03,-44.961E-03
+134.650E-03,-5.991E-03
+135.800E-03,+7.275E-03
+136.950E-03,+1.471E-03
+138.100E-03,+7.275E-03
+139.250E-03,-5.991E-03
+140.400E-03,-5.991E-03
+141.550E-03,+642E-06
+142.700E-03,+8.104E-03
+143.850E-03,+7.275E-03
+145.000E-03,+7.275E-03
+146.150E-03,-11.795E-03
+147.300E-03,+7.275E-03
+148.450E-03,+7.275E-03
+149.600E-03,+7.275E-03
+150.750E-03,+7.275E-03
+151.900E-03,-19.258E-03
+153.050E-03,-52.423E-03
+154.200E-03,-71.494E-03
+155.350E-03,+399.461E-03
+156.500E-03,+1.731069E+00
+157.650E-03,+186.371E-03
+158.800E-03,-32.524E-03
+159.950E-03,-38.328E-03
