x-axis,2
second,Volt
-150.000E-03,+12.675E-03
-148.800E-03,+12.675E-03
-147.600E-03,-3.808E-03
-146.400E-03,-3.808E-03
-145.200E-03,-3.808E-03
-144.000E-03,+12.675E-03
-142.800E-03,-3.808E-03
-141.600E-03,+12.675E-03
-140.400E-03,+12.675E-03
-139.200E-03,+12.675E-03
-138.000E-03,-3.808E-03
-136.800E-03,+12.675E-03
-135.600E-03,-2.778E-03
-134.400E-03,+12.675E-03
-133.200E-03,-2.778E-03
-132.000E-03,+12.675E-03
-130.800E-03,+12.675E-03
-129.600E-03,-3.808E-03
-128.400E-03,-3.808E-03
-127.200E-03,-2.778E-03
-126.000E-03,+12.675E-03
-124.800E-03,+12.675E-03
-123.600E-03,+12.675E-03
-122.400E-03,-19.260E-03
-121.200E-03,+12.675E-03
-120.000E-03,-2.778E-03
-118.800E-03,-3.808E-03
-117.600E-03,+12.675E-03
-116.400E-03,+12.675E-03
-115.200E-03,+12.675E-03
-114.000E-03,+12.675E-03
-112.800E-03,+12.675E-03
-111.600E-03,-3.808E-03
-110.400E-03,-3.808E-03
-109.200E-03,+12.675E-03
-108.000E-03,-3.808E-03
-106.800E-03,-3.808E-03
-105.600E-03,-3.808E-03
-104.400E-03,+12.675E-03
-103.200E-03,+12.675E-03
-102.000E-03,-3.808E-03
-100.800E-03,-2.778E-03
-99.600E-03,-2.778E-03
-98.400E-03,+12.675E-03
-97.200E-03,+12.675E-03
-96.000E-03,-2.778E-03
-94.800E-03,+12.675E-03
-93.600E-03,-3.808E-03
-92.400E-03,+12.675E-03
-91.200E-03,-3.808E-03
-90.000E-03,+12.675E-03
-88.800E-03,+12.675E-03
-87.600E-03,-3.808E-03
-86.400E-03,+12.675E-03
-85.200E-03,-2.778E-03
-84.000E-03,-3.808E-03
-82.800E-03,+12.675E-03
-81.600E-03,-3.808E-03
-80.400E-03,-3.808E-03
-79.200E-03,-3.808E-03
-78.000E-03,-3.808E-03
-76.800E-03,+12.675E-03
-75.600E-03,+12.675E-03
-74.400E-03,+12.675E-03
-73.200E-03,+12.675E-03
-72.000E-03,-2.778E-03
-70.800E-03,-3.808E-03
-69.600E-03,-3.808E-03
-68.400E-03,-3.808E-03
-67.200E-03,+29.157E-03
-66.000E-03,+12.675E-03
-64.800E-03,-3.808E-03
-63.600E-03,+12.675E-03
-62.400E-03,-2.778E-03
-61.200E-03,-3.808E-03
-60.000E-03,+12.675E-03
-58.800E-03,+12.675E-03
-57.600E-03,-3.808E-03
-56.400E-03,+12.675E-03
-55.200E-03,-2.778E-03
-54.000E-03,+12.675E-03
-52.800E-03,+12.675E-03
-51.600E-03,+12.675E-03
-50.400E-03,-3.808E-03
-49.200E-03,+12.675E-03
-48.000E-03,-3.808E-03
-46.800E-03,+12.675E-03
-45.600E-03,-2.778E-03
-44.400E-03,-3.808E-03
-43.200E-03,+12.675E-03
-42.000E-03,-19.260E-03
-40.800E-03,-3.808E-03
-39.600E-03,+12.675E-03
-38.400E-03,-3.808E-03
-37.200E-03,+12.675E-03
-36.000E-03,+12.675E-03
-34.800E-03,-3.808E-03
-33.600E-03,-3.808E-03
-32.400E-03,-19.260E-03
-31.200E-03,-2.778E-03
-30.000E-03,+12.675E-03
-28.800E-03,+12.675E-03
-27.600E-03,+12.675E-03
-26.400E-03,+12.675E-03
-25.200E-03,+12.675E-03
-24.000E-03,-3.808E-03
-22.800E-03,-3.808E-03
-21.600E-03,+12.675E-03
-20.400E-03,-3.808E-03
-19.200E-03,+12.675E-03
-18.000E-03,-2.778E-03
-16.800E-03,+12.675E-03
-15.600E-03,-2.778E-03
-14.400E-03,-3.808E-03
-13.200E-03,+12.675E-03
-12.000E-03,-2.778E-03
-10.800E-03,-3.808E-03
-9.600E-03,-2.778E-03
-8.400E-03,-2.778E-03
-7.200E-03,+12.675E-03
-6.000E-03,+12.675E-03
-4.800E-03,-3.808E-03
-3.600E-03,-2.778E-03
-2.400E-03,-2.778E-03
-1.200E-03,+12.675E-03
+0.0E+00,+541.142E-03
+1.200E-03,+2.418077E+00
+2.400E-03,+1.412649E+00
+3.600E-03,+737.901E-03
+4.800E-03,+292.876E-03
+6.000E-03,+95.087E-03
+7.200E-03,-53.255E-03
+8.400E-03,-102.702E-03
+9.600E-03,-134.637E-03
+10.800E-03,+112.599E-03
+12.000E-03,+111.569E-03
+13.200E-03,+144.534E-03
+14.400E-03,+293.906E-03
+15.600E-03,+491.695E-03
+16.800E-03,+804.860E-03
+18.000E-03,+1.216921E+00
+19.200E-03,+1.990564E+00
+20.400E-03,+2.649861E+00
+21.600E-03,+2.549936E+00
+22.800E-03,+1.593956E+00
+24.000E-03,+853.278E-03
+25.200E-03,+391.770E-03
+26.400E-03,+144.534E-03
+27.600E-03,-36.773E-03
+28.800E-03,-101.672E-03
+30.000E-03,-135.667E-03
+31.200E-03,-135.667E-03
