#tau[s] #U[V] +-0.0075V
0.05	3.608
0.1	3.428
0.15	3.248
0.2	3.098
0.25	2.91
0.3	2.745
0.35	2.61
0.4	2.445
0.45	2.31
0.5	2.175
0.55	2.033
0.6	1.925
0.65	1.778
0.7	1.635
0.75	1.508
0.8	1.365
0.85	1.253
0.9	1.125
0.95	1.02
1.00	0.893
1.05	0.743
1.10	0.656
1.15	0.525
1.20	0.420
1.25	0.333
1.30	0.222
#1.35	0.135
