# widerstand	voltage	vn
0.0064	226	1000
0.153	1120
0.680	840	200
1.42	1660
2.51	690	100
3.410	972
5.10	1455
6.77	487	50
9.45	677
12.1	872
14.33	1030
17.12	1198
19.8	1370
23.6	1580
28.5	1800
35	334	20
43.9	378
54.4	411
63.7	428
80.7	437
95.2	428
32.8	320
26.6	273
