#x-axis,1,2
#second,Volt,Volt
-2.0100000E-03,+100.0351603E-03,-1.1984924227E+00
-2.0097500E-03,+95.0100347E-03,-1.1482411670E+00
-2.0095000E-03,+95.0100347E-03,-1.1180904135E+00
-2.0092500E-03,+94.0050096E-03,-1.1180904135E+00
-2.0090000E-03,+86.9698338E-03,-1.0879396601E+00
-2.0087500E-03,+91.4924468E-03,-1.0829145345E+00
-2.0085000E-03,+87.9748589E-03,-1.1180904135E+00
-2.0082500E-03,+86.9698338E-03,-1.0376884043E+00
-2.0080000E-03,+86.9698338E-03,-1.0376884043E+00
-2.0077500E-03,+86.9698338E-03,-1.0376884043E+00
-2.0075000E-03,+86.9698338E-03,-1.0376884043E+00
-2.0072500E-03,+79.4321455E-03,-1.0276381532E+00
-2.0070000E-03,+86.9698338E-03,-982.4120230E-03
-2.0067500E-03,+81.9447082E-03,-987.4371486E-03
-2.0065000E-03,+78.9296329E-03,-957.2863951E-03
-2.0062500E-03,+78.9296329E-03,-957.2863951E-03
-2.0060000E-03,+75.9145576E-03,-982.4120230E-03
-2.0057500E-03,+70.8894320E-03,-1.0376884043E+00
-2.0055000E-03,+70.8894320E-03,-902.0100138E-03
-2.0052500E-03,+78.9296329E-03,-881.9095115E-03
-2.0050000E-03,+78.9296329E-03,-957.2863951E-03
-2.0047500E-03,+69.3818943E-03,-957.2863951E-03
-2.0045000E-03,+69.3818943E-03,-886.9346371E-03
-2.0042500E-03,+69.8844069E-03,-947.2361440E-03
-2.0040000E-03,+65.3617939E-03,-876.8843859E-03
-2.0037500E-03,+70.8894320E-03,-826.6331302E-03
-2.0035000E-03,+70.8894320E-03,-861.8090092E-03
-2.0032500E-03,+69.8844069E-03,-876.8843859E-03
-2.0030000E-03,+65.3617939E-03,-846.7336325E-03
-2.0027500E-03,+70.8894320E-03,-796.4823768E-03
-2.0025000E-03,+63.8542562E-03,-726.1306187E-03
-2.0022500E-03,+62.8492311E-03,-796.4823768E-03
-2.0020000E-03,+62.8492311E-03,-796.4823768E-03
-2.0017500E-03,+62.8492311E-03,-746.2311210E-03
-2.0015000E-03,+55.8140553E-03,-781.4070000E-03
-2.0012500E-03,+61.8442059E-03,-716.0803676E-03
-2.0010000E-03,+54.8090301E-03,-716.0803676E-03
-2.0007500E-03,+59.3316432E-03,-716.0803676E-03
-2.0005000E-03,+55.8140553E-03,-781.4070000E-03
-2.0002500E-03,+54.8090301E-03,-635.6783584E-03
-2.0000000E-03,+54.8090301E-03,-635.6783584E-03
-1.9997500E-03,+49.7839046E-03,-680.9044885E-03
-1.9995000E-03,+46.7688292E-03,-645.7286095E-03
-1.9992500E-03,+40.2361660E-03,-635.6783584E-03
-1.9990000E-03,+59.8341557E-03,-635.6783584E-03
-1.9987500E-03,+49.7839046E-03,-635.6783584E-03
-1.9985000E-03,+53.3014925E-03,-635.6783584E-03
-1.9982500E-03,+45.7638041E-03,-560.3014748E-03
-1.9980000E-03,+41.2411911E-03,-605.5276049E-03
-1.9977500E-03,+46.7688292E-03,-555.2763492E-03
-1.9975000E-03,+39.7336534E-03,-555.2763492E-03
-1.9972500E-03,+38.7286283E-03,-555.2763492E-03
-1.9970000E-03,+35.7135530E-03,-525.1255957E-03
-1.9967500E-03,+35.2110404E-03,-474.8743400E-03
-1.9965000E-03,+31.6934525E-03,-474.8743400E-03
-1.9962500E-03,+30.6884274E-03,-479.8994656E-03
-1.9960000E-03,+27.6733520E-03,-555.2763492E-03
-1.9957500E-03,+27.1708395E-03,-459.7989633E-03
-1.9955000E-03,+30.6884274E-03,-394.4723308E-03
-1.9952500E-03,+23.1507390E-03,-474.8743400E-03
-1.9950000E-03,+30.6884274E-03,-444.7235866E-03
-1.9947500E-03,+30.6884274E-03,-439.6984610E-03
-1.9945000E-03,+30.6884274E-03,-474.8743400E-03
-1.9942500E-03,+21.6432014E-03,-394.4723308E-03
-1.9940000E-03,+17.1205883E-03,-364.3215774E-03
-1.9937500E-03,+22.6482265E-03,-359.2964518E-03
-1.9935000E-03,+15.6130507E-03,-394.4723308E-03
-1.9932500E-03,+14.6080256E-03,-394.4723308E-03
-1.9930000E-03,+14.6080256E-03,-364.3215774E-03
-1.9927500E-03,+14.6080256E-03,-314.0703216E-03
-1.9925000E-03,+14.6080256E-03,-314.0703216E-03
-1.9922500E-03,+13.6030004E-03,-314.0703216E-03
-1.9920000E-03,+9.0803874E-03,-314.0703216E-03
-1.9917500E-03,+14.6080256E-03,-314.0703216E-03
-1.9915000E-03,+14.6080256E-03,-243.7185636E-03
-1.9912500E-03,+14.6080256E-03,-238.6934380E-03
-1.9910000E-03,+14.6080256E-03,-283.9195682E-03
-1.9907500E-03,+9.5829000E-03,-233.6683124E-03
-1.9905000E-03,+6.5678246E-03,-233.6683124E-03
-1.9902500E-03,+6.5678246E-03,-223.6180613E-03
-1.9900000E-03,+6.5678246E-03,-153.2663032E-03
-1.9897500E-03,+6.5678246E-03,-198.4924334E-03
-1.9895000E-03,-7.0000144E-03,-233.6683124E-03
-1.9892500E-03,-1.4723763E-03,-153.2663032E-03
-1.9890000E-03,-1.4723763E-03,-153.2663032E-03
-1.9887500E-03,-6.4975019E-03,-153.2663032E-03
-1.9885000E-03,-9.5125772E-03,-82.9145452E-03
-1.9882500E-03,-1.4723763E-03,-143.2160521E-03
-1.9880000E-03,-4.4874516E-03,-97.9899219E-03
-1.9877500E-03,-9.5125772E-03,-103.0150475E-03
-1.9875000E-03,-9.5125772E-03,-72.8642941E-03
-1.9872500E-03,-9.0100646E-03,-72.8642941E-03
-1.9870000E-03,-4.4874516E-03,-72.8642941E-03
-1.9867500E-03,-9.5125772E-03,-72.8642941E-03
-1.9865000E-03,-9.5125772E-03,-72.8642941E-03
-1.9862500E-03,-17.5527781E-03,+7.5377151E-03
-1.9860000E-03,-15.0402153E-03,+7.5377151E-03
-1.9857500E-03,-14.5377028E-03,+7.5377151E-03
-1.9855000E-03,-17.5527781E-03,+7.5377151E-03
-1.9852500E-03,-25.5929790E-03,+7.5377151E-03
-1.9850000E-03,-25.5929790E-03,+7.5377151E-03
-1.9847500E-03,-25.5929790E-03,+7.5377151E-03
-1.9845000E-03,-19.0603158E-03,+7.5377151E-03
-1.9842500E-03,-18.5578032E-03,+87.9397243E-03
-1.9840000E-03,-28.6080544E-03,+87.9397243E-03
-1.9837500E-03,-29.1105669E-03,+87.9397243E-03
-1.9835000E-03,-25.5929790E-03,+87.9397243E-03
-1.9832500E-03,-25.5929790E-03,+168.3417335E-03
-1.9830000E-03,-25.5929790E-03,+168.3417335E-03
-1.9827500E-03,-25.5929790E-03,+168.3417335E-03
-1.9825000E-03,-25.5929790E-03,+168.3417335E-03
-1.9822500E-03,-33.6331800E-03,+97.9899755E-03
-1.9820000E-03,-31.1206172E-03,+168.3417335E-03
-1.9817500E-03,-30.6181046E-03,+218.5929893E-03
-1.9815000E-03,-40.6683558E-03,+183.4171102E-03
-1.9812500E-03,-41.6733809E-03,+248.7437427E-03
-1.9810000E-03,-39.1608181E-03,+248.7437427E-03
-1.9807500E-03,-33.6331800E-03,+248.7437427E-03
-1.9805000E-03,-40.6683558E-03,+248.7437427E-03
-1.9802500E-03,-41.6733809E-03,+248.7437427E-03
-1.9800000E-03,-44.6884562E-03,+248.7437427E-03
-1.9797500E-03,-45.1909688E-03,+298.9949984E-03
-1.9795000E-03,-41.6733809E-03,+329.1457519E-03
-1.9792500E-03,-49.7135818E-03,+329.1457519E-03
-1.9790000E-03,-49.7135818E-03,+329.1457519E-03
-1.9787500E-03,-49.7135818E-03,+329.1457519E-03
-1.9785000E-03,-49.7135818E-03,+329.1457519E-03
-1.9782500E-03,-57.2512702E-03,+339.1960030E-03
-1.9780000E-03,-49.7135818E-03,+384.4221332E-03
-1.9777500E-03,-49.7135818E-03,+329.1457519E-03
-1.9775000E-03,-49.7135818E-03,+399.4975099E-03
-1.9772500E-03,-57.7537827E-03,+404.5226355E-03
-1.9770000E-03,-57.7537827E-03,+359.2965053E-03
-1.9767500E-03,-57.7537827E-03,+409.5477611E-03
-1.9765000E-03,-64.7889585E-03,+409.5477611E-03
-1.9762500E-03,-57.7537827E-03,+344.2211286E-03
-1.9760000E-03,-60.7688581E-03,+464.8241424E-03
-1.9757500E-03,-61.2713706E-03,+409.5477611E-03
-1.9755000E-03,-57.7537827E-03,+479.8995191E-03
-1.9752500E-03,-65.7939836E-03,+489.9497703E-03
-1.9750000E-03,-65.7939836E-03,+489.9497703E-03
-1.9747500E-03,-70.8191092E-03,+489.9497703E-03
-1.9745000E-03,-67.3015213E-03,+560.3015283E-03
-1.9742500E-03,-73.3316720E-03,+489.9497703E-03
-1.9740000E-03,-68.8090590E-03,+520.1005237E-03
-1.9737500E-03,-73.8341846E-03,+570.3517795E-03
-1.9735000E-03,-73.8341846E-03,+570.3517795E-03
-1.9732500E-03,-74.8392097E-03,+565.3266539E-03
-1.9730000E-03,-79.3618227E-03,+545.2261516E-03
-1.9727500E-03,-73.8341846E-03,+650.7537887E-03
-1.9725000E-03,-80.8693604E-03,+585.4271562E-03
-1.9722500E-03,-74.8392097E-03,+650.7537887E-03
-1.9720000E-03,-84.8894608E-03,+650.7537887E-03
-1.9717500E-03,-89.9145864E-03,+650.7537887E-03
-1.9715000E-03,-83.3819231E-03,+650.7537887E-03
-1.9712500E-03,-89.4120738E-03,+650.7537887E-03
-1.9710000E-03,-84.8894608E-03,+650.7537887E-03
-1.9707500E-03,-85.3919734E-03,+650.7537887E-03
-1.9705000E-03,-81.8743855E-03,+650.7537887E-03
-1.9702500E-03,-96.9497622E-03,+660.8040398E-03
-1.9700000E-03,-87.4020236E-03,+706.0301700E-03
-1.9697500E-03,-88.9095613E-03,+701.0050444E-03
-1.9695000E-03,-95.4422245E-03,+731.1557978E-03
-1.9692500E-03,-90.9196115E-03,+741.2060490E-03
-1.9690000E-03,-95.4422245E-03,+811.5578070E-03
-1.9687500E-03,-94.9397120E-03,+811.5578070E-03
-1.9685000E-03,-104.9899631E-03,+811.5578070E-03
-1.9682500E-03,-97.9547873E-03,+821.6080582E-03
-1.9680000E-03,-97.9547873E-03,+891.9598162E-03
-1.9677500E-03,-102.9799129E-03,+846.7336860E-03
-1.9675000E-03,-99.4623250E-03,+881.9095651E-03
-1.9672500E-03,-98.9598124E-03,+821.6080582E-03
-1.9670000E-03,-105.9949882E-03,+891.9598162E-03
-1.9667500E-03,-105.9949882E-03,+891.9598162E-03
-1.9665000E-03,-105.9949882E-03,+962.3115743E-03
-1.9662500E-03,-107.0000133E-03,+891.9598162E-03
-1.9660000E-03,-117.0502645E-03,+891.9598162E-03
-1.9657500E-03,-113.0301640E-03,+891.9598162E-03
-1.9655000E-03,-105.9949882E-03,+962.3115743E-03
-1.9652500E-03,-114.0351892E-03,+972.3618254E-03
-1.9650000E-03,-114.0351892E-03,+972.3618254E-03
-1.9647500E-03,-119.0603147E-03,+972.3618254E-03
-1.9645000E-03,-122.0753901E-03,+972.3618254E-03
-1.9642500E-03,-114.0351892E-03,+982.4120766E-03
-1.9640000E-03,-111.5226264E-03,+1.0276382067E+00
-1.9637500E-03,-115.5427268E-03,+972.3618254E-03
-1.9635000E-03,-115.5427268E-03,+1.0427135834E+00
-1.9632500E-03,-115.0402143E-03,+1.0527638346E+00
-1.9630000E-03,-122.0753901E-03,+1.0527638346E+00
-1.9627500E-03,-122.0753901E-03,+1.0527638346E+00
-1.9625000E-03,-129.1105659E-03,+1.0527638346E+00
-1.9622500E-03,-122.0753901E-03,+1.0527638346E+00
-1.9620000E-03,-122.0753901E-03,+1.0829145880E+00
-1.9617500E-03,-122.0753901E-03,+1.0879397136E+00
-1.9615000E-03,-122.0753901E-03,+1.1231155926E+00
-1.9612500E-03,-129.6130784E-03,+1.2085427274E+00
-1.9610000E-03,-122.0753901E-03,+1.1331658438E+00
-1.9607500E-03,-127.1005156E-03,+1.1331658438E+00
-1.9605000E-03,-130.1155910E-03,+1.1331658438E+00
-1.9602500E-03,-138.1557919E-03,+1.2085427274E+00
-1.9600000E-03,-138.1557919E-03,+1.1331658438E+00
-1.9597500E-03,-133.6331789E-03,+1.1834170995E+00
-1.9595000E-03,-130.1155910E-03,+1.2135678530E+00
-1.9592500E-03,-138.1557919E-03,+1.2135678530E+00
-1.9590000E-03,-138.1557919E-03,+1.2437186064E+00
-1.9587500E-03,-143.1809175E-03,+1.2939698622E+00
-1.9585000E-03,-139.6633296E-03,+1.2286432297E+00
-1.9582500E-03,-131.6231287E-03,+1.2889447366E+00
-1.9580000E-03,-143.6834300E-03,+1.2437186064E+00
-1.9577500E-03,-143.1809175E-03,+1.2939698622E+00
-1.9575000E-03,-146.1959928E-03,+1.2939698622E+00
-1.9572500E-03,-146.1959928E-03,+1.3693467458E+00
-1.9570000E-03,-149.2110682E-03,+1.2939698622E+00
-1.9567500E-03,-154.2361937E-03,+1.2939698622E+00
-1.9565000E-03,-147.7035305E-03,+1.3643216202E+00
-1.9562500E-03,-147.2010179E-03,+1.4447236294E+00
-1.9560000E-03,-151.7236310E-03,+1.3241206156E+00
-1.9557500E-03,-151.2211184E-03,+1.3743718714E+00
-1.9555000E-03,-147.7035305E-03,+1.3743718714E+00
-1.9552500E-03,-146.1959928E-03,+1.4497487550E+00
-1.9550000E-03,-149.2110682E-03,+1.4045226248E+00
-1.9547500E-03,-154.2361937E-03,+1.4095477504E+00
-1.9545000E-03,-154.2361937E-03,+1.3743718714E+00
-1.9542500E-03,-154.2361937E-03,+1.4547738805E+00
-1.9540000E-03,-159.7638319E-03,+1.4547738805E+00
-1.9537500E-03,-161.2713696E-03,+1.4547738805E+00
-1.9535000E-03,-154.2361937E-03,+1.5251256386E+00
-1.9532500E-03,-154.2361937E-03,+1.4547738805E+00
-1.9530000E-03,-159.7638319E-03,+1.4547738805E+00
-1.9527500E-03,-170.3165956E-03,+1.5050251363E+00
-1.9525000E-03,-163.7839323E-03,+1.4698492573E+00
-1.9522500E-03,-169.8140830E-03,+1.4648241317E+00
-1.9520000E-03,-162.2763947E-03,+1.5100502619E+00
-1.9517500E-03,-162.2763947E-03,+1.5050251363E+00
-1.9515000E-03,-162.2763947E-03,+1.5351758897E+00
-1.9512500E-03,-163.2814198E-03,+1.6105527733E+00
-1.9510000E-03,-170.3165956E-03,+1.5351758897E+00
-1.9507500E-03,-170.3165956E-03,+1.5351758897E+00
-1.9505000E-03,-170.3165956E-03,+1.5351758897E+00
-1.9502500E-03,-170.3165956E-03,+1.6155778989E+00
-1.9500000E-03,-170.3165956E-03,+1.5904522710E+00
-1.9497500E-03,-175.3417212E-03,+1.5854271455E+00
-1.9495000E-03,-171.8241333E-03,+1.6155778989E+00
-1.9492500E-03,-178.3567965E-03,+1.6909547825E+00
-1.9490000E-03,-178.3567965E-03,+1.6457286524E+00
-1.9487500E-03,-178.3567965E-03,+1.6507537779E+00
-1.9485000E-03,-178.3567965E-03,+1.6859296570E+00
-1.9482500E-03,-186.3969974E-03,+1.6155778989E+00
-1.9480000E-03,-183.8844346E-03,+1.6708542802E+00
-1.9477500E-03,-178.3567965E-03,+1.7311557871E+00
-1.9475000E-03,-191.9246356E-03,+1.6306532756E+00
-1.9472500E-03,-186.3969974E-03,+1.6256281501E+00
-1.9470000E-03,-186.3969974E-03,+1.6959799081E+00
-1.9467500E-03,-186.3969974E-03,+1.6959799081E+00
-1.9465000E-03,-186.3969974E-03,+1.6959799081E+00
-1.9462500E-03,-187.4020225E-03,+1.7060301593E+00
-1.9460000E-03,-194.4371983E-03,+1.7763819173E+00
-1.9457500E-03,-189.9145853E-03,+1.7763819173E+00
-1.9455000E-03,-186.3969974E-03,+1.7763819173E+00
-1.9452500E-03,-186.3969974E-03,+1.7110552848E+00
-1.9450000E-03,-189.4120728E-03,+1.8316582986E+00
-1.9447500E-03,-194.4371983E-03,+1.7763819173E+00
-1.9445000E-03,-194.4371983E-03,+1.7763819173E+00
-1.9442500E-03,-194.4371983E-03,+1.8517588009E+00
-1.9440000E-03,-194.4371983E-03,+1.8065326707E+00
-1.9437500E-03,-194.4371983E-03,+1.8567839265E+00
-1.9435000E-03,-194.4371983E-03,+1.7914572940E+00
-1.9432500E-03,-194.4371983E-03,+1.8517588009E+00
-1.9430000E-03,-194.4371983E-03,+1.8065326707E+00
-1.9427500E-03,-194.4371983E-03,+1.8567839265E+00
-1.9425000E-03,-201.4723741E-03,+1.8567839265E+00
-1.9422500E-03,-210.0150876E-03,+1.8567839265E+00
-1.9420000E-03,-205.4924746E-03,+1.8567839265E+00
-1.9417500E-03,-205.9949872E-03,+1.8567839265E+00
-1.9415000E-03,-202.4773993E-03,+1.9271356845E+00
-1.9412500E-03,-202.4773993E-03,+1.8668341776E+00
-1.9410000E-03,-202.4773993E-03,+1.9120603078E+00
-1.9407500E-03,-207.5025248E-03,+1.9070351822E+00
-1.9405000E-03,-210.5176002E-03,+1.9371859357E+00
-1.9402500E-03,-211.5226253E-03,+1.9371859357E+00
-1.9400000E-03,-213.5326755E-03,+1.9371859357E+00
-1.9397500E-03,-207.5025248E-03,+1.9874371914E+00
-1.9395000E-03,-210.5176002E-03,+2.0175879449E+00
-1.9392500E-03,-203.4824244E-03,+2.0125628193E+00
-1.9390000E-03,-210.5176002E-03,+1.9673366891E+00
-1.9387500E-03,-210.5176002E-03,+2.0175879449E+00
-1.9385000E-03,-210.5176002E-03,+2.0175879449E+00
-1.9382500E-03,-211.5226253E-03,+2.0175879449E+00
-1.9380000E-03,-218.5578011E-03,+2.0175879449E+00
-1.9377500E-03,-223.5829267E-03,+2.0175879449E+00
-1.9375000E-03,-220.0653388E-03,+2.0879397029E+00
-1.9372500E-03,-218.5578011E-03,+2.0175879449E+00
-1.9370000E-03,-218.5578011E-03,+2.0175879449E+00
-1.9367500E-03,-223.5829267E-03,+2.0175879449E+00
-1.9365000E-03,-220.0653388E-03,+2.0879397029E+00
-1.9362500E-03,-218.5578011E-03,+2.0276381960E+00
-1.9360000E-03,-218.5578011E-03,+2.0979899541E+00
-1.9357500E-03,-223.5829267E-03,+2.0527638239E+00
-1.9355000E-03,-226.5980020E-03,+2.0879397029E+00
-1.9352500E-03,-226.0954895E-03,+2.0979899541E+00
-1.9350000E-03,-221.5728764E-03,+2.0728643262E+00
-1.9347500E-03,-222.0753890E-03,+2.0678392006E+00
-1.9345000E-03,-225.5929769E-03,+2.0979899541E+00
-1.9342500E-03,-219.5628262E-03,+2.0979899541E+00
-1.9340000E-03,-226.5980020E-03,+2.1281407075E+00
-1.9337500E-03,-222.0753890E-03,+2.1331658331E+00
-1.9335000E-03,-225.5929769E-03,+2.1683417121E+00
-1.9332500E-03,-226.5980020E-03,+2.1080402052E+00
-1.9330000E-03,-229.6130774E-03,+2.1783919632E+00
-1.9327500E-03,-230.1155899E-03,+2.1783919632E+00
-1.9325000E-03,-226.5980020E-03,+2.1130653308E+00
-1.9322500E-03,-226.5980020E-03,+2.1733668377E+00
-1.9320000E-03,-224.0854392E-03,+2.1281407075E+00
-1.9317500E-03,-223.5829267E-03,+2.1783919632E+00
-1.9315000E-03,-226.5980020E-03,+2.1783919632E+00
-1.9312500E-03,-226.5980020E-03,+2.1783919632E+00
-1.9310000E-03,-226.5980020E-03,+2.1783919632E+00
-1.9307500E-03,-231.6231276E-03,+2.2286432190E+00
-1.9305000E-03,-228.1055397E-03,+2.1934673400E+00
-1.9302500E-03,-227.6030271E-03,+2.1783919632E+00
-1.9300000E-03,-237.6532783E-03,+2.1783919632E+00
-1.9297500E-03,-233.6331778E-03,+2.2286432190E+00
-1.9295000E-03,-233.6331778E-03,+2.2587939724E+00
-1.9292500E-03,-242.1758913E-03,+2.2587939724E+00
-1.9290000E-03,-234.6382029E-03,+2.2587939724E+00
-1.9287500E-03,-234.6382029E-03,+2.2135678423E+00
-1.9285000E-03,-228.1055397E-03,+2.1783919632E+00
-1.9282500E-03,-234.6382029E-03,+2.3391959816E+00
-1.9280000E-03,-237.6532783E-03,+2.3391959816E+00
-1.9277500E-03,-238.1557908E-03,+2.3391959816E+00
-1.9275000E-03,-234.6382029E-03,+2.2738693492E+00
-1.9272500E-03,-235.6432281E-03,+2.2587939724E+00
-1.9270000E-03,-242.6784039E-03,+2.2889447259E+00
-1.9267500E-03,-242.6784039E-03,+2.2939698515E+00
-1.9265000E-03,-236.1457406E-03,+2.3291457305E+00
-1.9262500E-03,-235.6432281E-03,+2.3391959816E+00
-1.9260000E-03,-242.6784039E-03,+2.3693467351E+00
-1.9257500E-03,-242.6784039E-03,+2.3743718606E+00
-1.9255000E-03,-242.6784039E-03,+2.3391959816E+00
-1.9252500E-03,-242.6784039E-03,+2.3391959816E+00
-1.9250000E-03,-242.6784039E-03,+2.3391959816E+00
-1.9247500E-03,-247.7035294E-03,+2.3391959816E+00
-1.9245000E-03,-250.7186048E-03,+2.3391959816E+00
-1.9242500E-03,-249.7135797E-03,+2.3391959816E+00
-1.9240000E-03,-237.6532783E-03,+2.3391959816E+00
-1.9237500E-03,-242.6784039E-03,+2.3391959816E+00
-1.9235000E-03,-249.7135797E-03,+2.3391959816E+00
-1.9232500E-03,-236.1457406E-03,+2.3391959816E+00
-1.9230000E-03,-250.7186048E-03,+2.3391959816E+00
-1.9227500E-03,-241.6733787E-03,+2.3391959816E+00
-1.9225000E-03,-248.2060420E-03,+2.3391959816E+00
-1.9222500E-03,-235.6432281E-03,+2.4195979908E+00
-1.9220000E-03,-245.6934792E-03,+2.4195979908E+00
-1.9217500E-03,-250.7186048E-03,+2.4195979908E+00
-1.9215000E-03,-244.1859415E-03,+2.4195979908E+00
-1.9212500E-03,-250.7186048E-03,+2.4145728652E+00
-1.9210000E-03,-250.7186048E-03,+2.3391959816E+00
-1.9207500E-03,-246.1959918E-03,+2.3391959816E+00
-1.9205000E-03,-249.7135797E-03,+2.4095477397E+00
-1.9202500E-03,-250.7186048E-03,+2.4195979908E+00
-1.9200000E-03,-250.7186048E-03,+2.4195979908E+00
-1.9197500E-03,-246.1959918E-03,+2.4195979908E+00
-1.9195000E-03,-249.7135797E-03,+2.4195979908E+00
-1.9192500E-03,-251.7236299E-03,+2.4296482420E+00
-1.9190000E-03,-256.2462429E-03,+2.4497487443E+00
-1.9187500E-03,-250.7186048E-03,+2.3894472374E+00
-1.9185000E-03,-250.7186048E-03,+2.4195979908E+00
-1.9182500E-03,-258.7588057E-03,+2.4296482420E+00
-1.9180000E-03,-256.2462429E-03,+2.5000000000E+00
-1.9177500E-03,-255.7437303E-03,+2.4547738698E+00
-1.9175000E-03,-252.2261424E-03,+2.4899497489E+00
-1.9172500E-03,-250.7186048E-03,+2.4949748744E+00
-1.9170000E-03,-250.7186048E-03,+2.4195979908E+00
-1.9167500E-03,-250.7186048E-03,+2.4195979908E+00
-1.9165000E-03,-257.7537806E-03,+2.4899497489E+00
-1.9162500E-03,-258.2562931E-03,+2.4195979908E+00
-1.9160000E-03,-253.7336801E-03,+2.4497487443E+00
-1.9157500E-03,-258.7588057E-03,+2.5000000000E+00
-1.9155000E-03,-258.7588057E-03,+2.5000000000E+00
-1.9152500E-03,-266.2964941E-03,+2.4949748744E+00
-1.9150000E-03,-256.2462429E-03,+2.4497487443E+00
-1.9147500E-03,-250.7186048E-03,+2.4547738698E+00
-1.9145000E-03,-250.7186048E-03,+2.4899497489E+00
-1.9142500E-03,-266.2964941E-03,+2.5000000000E+00
-1.9140000E-03,-258.7588057E-03,+2.5000000000E+00
-1.9137500E-03,-263.7839313E-03,+2.5000000000E+00
-1.9135000E-03,-260.2663434E-03,+2.5000000000E+00
-1.9132500E-03,-266.2964941E-03,+2.5000000000E+00
-1.9130000E-03,-261.7738810E-03,+2.4748743721E+00
-1.9127500E-03,-262.2763936E-03,+2.4698492466E+00
-1.9125000E-03,-265.7939815E-03,+2.5000000000E+00
-1.9122500E-03,-252.2261424E-03,+2.5804020092E+00
-1.9120000E-03,-266.7990066E-03,+2.5502512557E+00
-1.9117500E-03,-266.7990066E-03,+2.5000000000E+00
-1.9115000E-03,-260.2663434E-03,+2.5000000000E+00
-1.9112500E-03,-259.7638308E-03,+2.5703517580E+00
-1.9110000E-03,-266.7990066E-03,+2.5000000000E+00
-1.9107500E-03,-266.7990066E-03,+2.5000000000E+00
-1.9105000E-03,-266.7990066E-03,+2.5653266325E+00
-1.9102500E-03,-258.7588057E-03,+2.4949748744E+00
-1.9100000E-03,-258.7588057E-03,+2.4748743721E+00
-1.9097500E-03,-258.7588057E-03,+2.5301507534E+00
-1.9095000E-03,-258.7588057E-03,+2.6306532649E+00
-1.9092500E-03,-252.2261424E-03,+2.5804020092E+00
-1.9090000E-03,-266.7990066E-03,+2.5804020092E+00
-1.9087500E-03,-266.7990066E-03,+2.5804020092E+00
-1.9085000E-03,-266.7990066E-03,+2.5100502511E+00
-1.9082500E-03,-266.7990066E-03,+2.5050251256E+00
-1.9080000E-03,-266.7990066E-03,+2.5502512557E+00
-1.9077500E-03,-266.7990066E-03,+2.5452261302E+00
-1.9075000E-03,-273.8341824E-03,+2.5804020092E+00
-1.9072500E-03,-266.2964941E-03,+2.5703517580E+00
-1.9070000E-03,-258.7588057E-03,+2.5000000000E+00
-1.9067500E-03,-263.7839313E-03,+2.5000000000E+00
-1.9065000E-03,-260.2663434E-03,+2.5653266325E+00
-1.9062500E-03,-266.7990066E-03,+2.5804020092E+00
-1.9060000E-03,-266.7990066E-03,+2.5804020092E+00
-1.9057500E-03,-266.7990066E-03,+2.5301507534E+00
-1.9055000E-03,-260.2663434E-03,+2.5653266325E+00
-1.9052500E-03,-259.7638308E-03,+2.5804020092E+00
-1.9050000E-03,-264.2864438E-03,+2.5804020092E+00
-1.9047500E-03,-258.7588057E-03,+2.5804020092E+00
-1.9045000E-03,-258.7588057E-03,+2.6457286417E+00
-1.9042500E-03,-266.2964941E-03,+2.5050251256E+00
-1.9040000E-03,-258.7588057E-03,+2.5502512557E+00
-1.9037500E-03,-258.7588057E-03,+2.5000000000E+00
-1.9035000E-03,-258.7588057E-03,+2.5000000000E+00
-1.9032500E-03,-265.7939815E-03,+2.5050251256E+00
-1.9030000E-03,-256.2462429E-03,+2.5804020092E+00
-1.9027500E-03,-266.7990066E-03,+2.5301507534E+00
-1.9025000E-03,-260.2663434E-03,+2.5653266325E+00
-1.9022500E-03,-258.7588057E-03,+2.5050251256E+00
-1.9020000E-03,-258.7588057E-03,+2.5251256279E+00
-1.9017500E-03,-258.7588057E-03,+2.5100502511E+00
-1.9015000E-03,-258.7588057E-03,+2.5804020092E+00
-1.9012500E-03,-251.7236299E-03,+2.5804020092E+00
-1.9010000E-03,-256.2462429E-03,+2.5804020092E+00
-1.9007500E-03,-255.7437303E-03,+2.5804020092E+00
-1.9005000E-03,-265.7939815E-03,+2.5100502511E+00
-1.9002500E-03,-258.2562931E-03,+2.5804020092E+00
-1.9000000E-03,-253.7336801E-03,+2.5502512557E+00
-1.8997500E-03,-258.7588057E-03,+2.5000000000E+00
-1.8995000E-03,-258.7588057E-03,+2.5000000000E+00
-1.8992500E-03,-258.2562931E-03,+2.5000000000E+00
-1.8990000E-03,-253.7336801E-03,+2.5251256279E+00
-1.8987500E-03,-258.7588057E-03,+2.5301507534E+00
-1.8985000E-03,-258.7588057E-03,+2.5653266325E+00
-1.8982500E-03,-250.7186048E-03,+2.5000000000E+00
-1.8980000E-03,-253.7336801E-03,+2.5000000000E+00
-1.8977500E-03,-254.2361927E-03,+2.5000000000E+00
-1.8975000E-03,-250.7186048E-03,+2.5000000000E+00
-1.8972500E-03,-258.2562931E-03,+2.4195979908E+00
-1.8970000E-03,-250.7186048E-03,+2.4497487443E+00
-1.8967500E-03,-250.7186048E-03,+2.5000000000E+00
-1.8965000E-03,-250.7186048E-03,+2.5000000000E+00
-1.8962500E-03,-250.2160922E-03,+2.3492462328E+00
