x-axis,1,2
second,Volt,Volt
-50.000000E-06,+816.583750E-06,-118.655274389E-03
-49.995000E-06,+464.824960E-06,-115.137686487E-03
-49.990000E-06,+464.824960E-06,-114.635173930E-03
-49.985000E-06,+464.824960E-06,-119.157786947E-03
-49.980000E-06,+12.563658E-06,-118.655274389E-03
-49.975000E-06,-339.195132E-06,-115.137686487E-03
-49.970000E-06,+414.573704E-06,-114.635173930E-03
-49.965000E-06,-339.195132E-06,-122.172862291E-03
-49.960000E-06,+62.814914E-06,-117.147736717E-03
-49.955000E-06,-791.456434E-06,-120.665324619E-03
-49.950000E-06,-1.143215224E-03,-114.132661372E-03
-49.945000E-06,-590.451411E-06,-116.645224160E-03
-49.940000E-06,-1.143215224E-03,-122.172862291E-03
-49.935000E-06,-1.796481549E-03,-115.137686487E-03
-49.930000E-06,-1.947235316E-03,-114.132661372E-03
-49.925000E-06,-791.456434E-06,-114.132661372E-03
-49.920000E-06,-1.947235316E-03,-114.132661372E-03
-49.915000E-06,-1.344220247E-03,-107.097485568E-03
-49.910000E-06,-1.947235316E-03,-114.635173930E-03
-49.905000E-06,-1.746230293E-03,-119.157786947E-03
-49.900000E-06,-1.997486572E-03,-114.132661372E-03
-49.895000E-06,-2.148240339E-03,-114.132661372E-03
-49.890000E-06,-1.947235316E-03,-114.132661372E-03
-49.885000E-06,-1.947235316E-03,-114.132661372E-03
-49.880000E-06,-2.399496618E-03,-114.132661372E-03
-49.875000E-06,-2.751255408E-03,-114.132661372E-03
-49.870000E-06,-2.801506664E-03,-114.635173930E-03
-49.865000E-06,-3.957285546E-03,-119.157786947E-03
-49.860000E-06,-3.203516710E-03,-114.132661372E-03
-49.855000E-06,-3.555275500E-03,-114.132661372E-03
-49.850000E-06,-3.555275500E-03,-121.167837176E-03
-49.845000E-06,-3.555275500E-03,-116.645224160E-03
-49.840000E-06,-3.555275500E-03,-117.147736717E-03
-49.835000E-06,-4.811556893E-03,-114.132661372E-03
-49.830000E-06,-4.409546847E-03,-122.172862291E-03
-49.825000E-06,-4.962310661E-03,-119.157786947E-03
-49.820000E-06,-3.957285546E-03,-114.132661372E-03
-49.815000E-06,-4.208541824E-03,-114.132661372E-03
-49.810000E-06,-4.409546847E-03,-114.132661372E-03
-49.805000E-06,-5.163315684E-03,-114.132661372E-03
-49.800000E-06,-5.163315684E-03,-114.132661372E-03
-49.795000E-06,-6.419597077E-03,-114.132661372E-03
-49.790000E-06,-5.213566939E-03,-121.167837176E-03
-49.785000E-06,-6.218592054E-03,-114.132661372E-03
