#x-axis,1,2
#second,Volt,Volt
-49.815000E-06,-186.396997422E-03,-464.981142431E-03
-49.810000E-06,-193.934685783E-03,-464.981142431E-03
-49.805000E-06,-193.432173226E-03,-468.749986612E-03
-49.800000E-06,-189.914585324E-03,-475.031393580E-03
-49.795000E-06,-189.412072767E-03,-449.905765709E-03
-49.790000E-06,-193.934685783E-03,-444.880640134E-03
-49.785000E-06,-188.909560209E-03,-448.649484315E-03
-49.780000E-06,-199.462323915E-03,-454.930891283E-03
-49.775000E-06,-194.437198341E-03,-429.805263411E-03
-49.770000E-06,-194.437198341E-03,-424.780137837E-03
-49.765000E-06,-195.944736013E-03,-448.649484315E-03
-49.760000E-06,-199.462323915E-03,-454.930891283E-03
-49.755000E-06,-199.964836473E-03,-444.880640134E-03
-49.750000E-06,-202.477399260E-03,-444.880640134E-03
-49.745000E-06,-194.437198341E-03,-424.780137837E-03
-49.740000E-06,-194.437198341E-03,-424.780137837E-03
-49.735000E-06,-194.437198341E-03,-424.780137837E-03
-49.730000E-06,-194.437198341E-03,-424.780137837E-03
-49.725000E-06,-202.477399260E-03,-424.780137837E-03
-49.720000E-06,-205.994987162E-03,-414.729886688E-03
-49.715000E-06,-210.517600179E-03,-418.498730869E-03
-49.710000E-06,-196.447248571E-03,-404.679635540E-03
-49.705000E-06,-201.472374145E-03,-404.679635540E-03
-49.700000E-06,-197.954786243E-03,-413.473605295E-03
-49.695000E-06,-202.477399260E-03,-409.704761114E-03
-49.690000E-06,-210.015087621E-03,-404.679635540E-03
-49.685000E-06,-203.984936932E-03,-384.579133242E-03
-49.680000E-06,-210.517600179E-03,-393.373102997E-03
-49.675000E-06,-205.492474604E-03,-404.679635540E-03
-49.670000E-06,-210.015087621E-03,-384.579133242E-03
-49.665000E-06,-202.477399260E-03,-404.679635540E-03
-49.660000E-06,-202.477399260E-03,-385.835414636E-03
-49.655000E-06,-208.005037392E-03,-392.116821604E-03
-49.650000E-06,-203.482424375E-03,-384.579133242E-03
-49.645000E-06,-210.517600179E-03,-379.554007668E-03
-49.640000E-06,-210.517600179E-03,-373.272600700E-03
-49.635000E-06,-210.517600179E-03,-369.503756519E-03
-49.630000E-06,-210.517600179E-03,-364.478630945E-03
-49.625000E-06,-218.557801098E-03,-384.579133242E-03
-49.620000E-06,-218.557801098E-03,-365.734912339E-03
-49.615000E-06,-213.532675523E-03,-358.197223977E-03
-49.610000E-06,-218.055288540E-03,-364.478630945E-03
-49.605000E-06,-210.517600179E-03,-364.478630945E-03
-49.600000E-06,-214.035188081E-03,-364.478630945E-03
-49.595000E-06,-213.532675523E-03,-364.478630945E-03
-49.590000E-06,-218.055288540E-03,-344.378128648E-03
-49.585000E-06,-217.552775983E-03,-348.146972829E-03
-49.580000E-06,-210.517600179E-03,-354.428379796E-03
-49.575000E-06,-210.517600179E-03,-344.378128648E-03
-49.570000E-06,-203.482424375E-03,-324.277626351E-03
-49.565000E-06,-212.025137851E-03,-328.046470531E-03
-49.560000E-06,-222.075389000E-03,-344.378128648E-03
-49.555000E-06,-221.572876442E-03,-344.378128648E-03
-49.550000E-06,-218.557801098E-03,-344.378128648E-03
-49.545000E-06,-218.557801098E-03,-324.277626351E-03
-49.540000E-06,-222.075389000E-03,-333.071596106E-03
-49.535000E-06,-226.598002017E-03,-315.483656595E-03
-49.530000E-06,-212.527650408E-03,-304.177124053E-03
-49.525000E-06,-233.633177821E-03,-324.277626351E-03
-49.520000E-06,-223.582926672E-03,-314.227375202E-03
-49.515000E-06,-229.110564804E-03,-317.996219383E-03
-49.510000E-06,-227.603027131E-03,-324.277626351E-03
-49.505000E-06,-226.598002017E-03,-319.252500776E-03
-49.500000E-06,-230.115589919E-03,-304.177124053E-03
-49.495000E-06,-229.613077361E-03,-304.177124053E-03
-49.490000E-06,-226.598002017E-03,-304.177124053E-03
-49.485000E-06,-226.598002017E-03,-304.177124053E-03
-49.480000E-06,-223.582926672E-03,-294.126872905E-03
-49.475000E-06,-224.085439229E-03,-284.076621756E-03
-49.470000E-06,-226.598002017E-03,-284.076621756E-03
-49.465000E-06,-233.633177821E-03,-284.076621756E-03
-49.460000E-06,-226.598002017E-03,-274.026370607E-03
-49.455000E-06,-226.598002017E-03,-263.976119459E-03
-49.450000E-06,-226.598002017E-03,-282.820340362E-03
-49.445000E-06,-226.598002017E-03,-263.976119459E-03
-49.440000E-06,-230.115589919E-03,-263.976119459E-03
-49.435000E-06,-229.613077361E-03,-263.976119459E-03
-49.430000E-06,-234.135690378E-03,-263.976119459E-03
-49.425000E-06,-234.638202935E-03,-263.976119459E-03
-49.420000E-06,-234.638202935E-03,-263.976119459E-03
-49.415000E-06,-234.638202935E-03,-248.900742736E-03
-49.410000E-06,-234.638202935E-03,-243.875617161E-03
-49.405000E-06,-233.633177821E-03,-243.875617161E-03
-49.400000E-06,-230.115589919E-03,-252.669586916E-03
-49.395000E-06,-234.638202935E-03,-263.976119459E-03
-49.390000E-06,-234.638202935E-03,-225.031396258E-03
-49.385000E-06,-234.638202935E-03,-223.775114864E-03
-49.380000E-06,-238.155790837E-03,-223.775114864E-03
-49.375000E-06,-237.653278280E-03,-223.775114864E-03
-49.370000E-06,-234.638202935E-03,-223.775114864E-03
-49.365000E-06,-236.145740608E-03,-227.543959045E-03
-49.360000E-06,-239.663328510E-03,-233.825366013E-03
-49.355000E-06,-240.165841067E-03,-237.594210193E-03
-49.350000E-06,-242.678403854E-03,-223.775114864E-03
-49.345000E-06,-234.638202935E-03,-207.443456748E-03
-49.340000E-06,-231.623127591E-03,-223.775114864E-03
-49.335000E-06,-226.598002017E-03,-208.699738141E-03
-49.330000E-06,-241.170866182E-03,-222.518833471E-03
-49.325000E-06,-236.145740608E-03,-191.111798631E-03
-49.320000E-06,-239.663328510E-03,-213.724863715E-03
-49.315000E-06,-240.165841067E-03,-203.674612567E-03
-49.310000E-06,-242.678403854E-03,-222.518833471E-03
-49.305000E-06,-234.638202935E-03,-203.674612567E-03
-49.300000E-06,-234.638202935E-03,-193.624361418E-03
-49.295000E-06,-240.165841067E-03,-183.574110270E-03
-49.290000E-06,-242.678403854E-03,-183.574110270E-03
-49.285000E-06,-242.678403854E-03,-203.674612567E-03
-49.280000E-06,-239.663328510E-03,-203.674612567E-03
-49.275000E-06,-234.638202935E-03,-188.599235844E-03
-49.270000E-06,-234.638202935E-03,-183.574110270E-03
-49.265000E-06,-234.638202935E-03,-178.548984695E-03
-49.260000E-06,-234.638202935E-03,-163.473607972E-03
-49.255000E-06,-240.165841067E-03,-163.473607972E-03
-49.250000E-06,-242.678403854E-03,-182.317828876E-03
-49.245000E-06,-242.678403854E-03,-178.548984695E-03
-49.240000E-06,-242.678403854E-03,-163.473607972E-03
-49.235000E-06,-237.653278280E-03,-163.473607972E-03
-49.230000E-06,-242.175891297E-03,-163.473607972E-03
-49.225000E-06,-242.678403854E-03,-163.473607972E-03
-49.220000E-06,-246.195991756E-03,-163.473607972E-03
-49.215000E-06,-240.668353625E-03,-148.398231249E-03
-49.210000E-06,-242.175891297E-03,-162.217326579E-03
-49.205000E-06,-252.226142446E-03,-143.373105675E-03
-49.200000E-06,-255.743730348E-03,-143.373105675E-03
-49.195000E-06,-245.693479199E-03,-143.373105675E-03
-49.190000E-06,-250.216092216E-03,-143.373105675E-03
-49.185000E-06,-244.185941527E-03,-143.373105675E-03
-49.180000E-06,-247.703529429E-03,-133.322854526E-03
-49.175000E-06,-248.206041986E-03,-123.272603378E-03
-49.170000E-06,-243.683428969E-03,-123.272603378E-03
-49.165000E-06,-249.713579658E-03,-123.272603378E-03
-49.160000E-06,-246.195991756E-03,-113.222352229E-03
-49.155000E-06,-250.718604773E-03,-103.172101080E-03
-49.150000E-06,-250.718604773E-03,-122.016321984E-03
-49.145000E-06,-257.753780577E-03,-118.247477803E-03
-49.140000E-06,-250.718604773E-03,-103.172101080E-03
-49.135000E-06,-250.718604773E-03,-103.172101080E-03
-49.130000E-06,-258.256293135E-03,-122.016321984E-03
-49.125000E-06,-249.713579658E-03,-103.172101080E-03
-49.120000E-06,-246.195991756E-03,-103.172101080E-03
-49.115000E-06,-256.246242905E-03,-116.991196410E-03
-49.110000E-06,-258.758805692E-03,-103.172101080E-03
-49.105000E-06,-250.718604773E-03,-86.840442964E-03
-49.100000E-06,-257.251268020E-03,-103.172101080E-03
-49.095000E-06,-261.773881037E-03,-103.172101080E-03
-49.090000E-06,-251.723629888E-03,-83.071598783E-03
-49.085000E-06,-252.226142446E-03,-86.840442964E-03
-49.080000E-06,-255.743730348E-03,-93.121849932E-03
-49.075000E-06,-256.246242905E-03,-83.071598783E-03
-49.070000E-06,-251.723629888E-03,-83.071598783E-03
-49.065000E-06,-258.758805692E-03,-83.071598783E-03
-49.060000E-06,-255.743730348E-03,-64.227377879E-03
-49.055000E-06,-256.246242905E-03,-56.689689518E-03
-49.050000E-06,-251.723629888E-03,-42.870594189E-03
-49.045000E-06,-257.753780577E-03,-57.945970912E-03
-49.040000E-06,-250.718604773E-03,-42.870594189E-03
-49.035000E-06,-261.271368479E-03,-56.689689518E-03
-49.030000E-06,-252.728655003E-03,-42.870594189E-03
-49.025000E-06,-257.753780577E-03,-42.870594189E-03
-49.020000E-06,-254.236192675E-03,-42.870594189E-03
-49.015000E-06,-258.758805692E-03,-42.870594189E-03
-49.010000E-06,-258.758805692E-03,-42.870594189E-03
-49.005000E-06,-252.226142446E-03,-42.870594189E-03
-49.000000E-06,-262.276393594E-03,-42.870594189E-03
-48.995000E-06,-256.748755462E-03,-27.795217466E-03
-48.990000E-06,-265.291468939E-03,-22.770091891E-03
-48.985000E-06,-258.758805692E-03,-37.845468614E-03
-48.980000E-06,-262.276393594E-03,-40.358031401E-03
-48.975000E-06,-261.773881037E-03,-47.895719763E-03
-48.970000E-06,-258.758805692E-03,-22.770091891E-03
-48.965000E-06,-258.758805692E-03,-6.438433775E-03
-48.960000E-06,-258.758805692E-03,-22.770091891E-03
-48.955000E-06,-258.758805692E-03,-7.694715168E-03
-48.950000E-06,-258.758805692E-03,-2.669589594E-03
-48.945000E-06,-258.758805692E-03,-2.669589594E-03
-48.940000E-06,-258.758805692E-03,-2.669589594E-03
-48.935000E-06,-253.733680118E-03,+12.405787129E-03
-48.930000E-06,-265.291468939E-03,-1.413308200E-03
-48.925000E-06,-258.758805692E-03,+13.662068523E-03
-48.920000E-06,-258.758805692E-03,+7.380661555E-03
-48.915000E-06,-258.758805692E-03,-10.207277955E-03
-48.910000E-06,-258.758805692E-03,+16.174631310E-03
-48.905000E-06,-252.226142446E-03,-2.669589594E-03
-48.900000E-06,-258.758805692E-03,-2.669589594E-03
-48.895000E-06,-253.733680118E-03,+12.405787129E-03
-48.890000E-06,-265.291468939E-03,+17.430912703E-03
-48.885000E-06,-258.758805692E-03,+33.762570820E-03
-48.880000E-06,-258.758805692E-03,+27.481163852E-03
-48.875000E-06,-264.286443824E-03,+23.712319671E-03
-48.870000E-06,-259.763830807E-03,+37.531415001E-03
-48.865000E-06,-258.758805692E-03,+37.531415001E-03
-48.860000E-06,-258.758805692E-03,+28.737445245E-03
-48.855000E-06,-258.758805692E-03,+32.506289426E-03
-48.850000E-06,-258.758805692E-03,+37.531415001E-03
-48.845000E-06,-266.799006611E-03,+37.531415001E-03
-48.840000E-06,-263.783931267E-03,+37.531415001E-03
-48.835000E-06,-264.286443824E-03,+52.606791724E-03
-48.830000E-06,-266.799006611E-03,+38.787696394E-03
-48.825000E-06,-264.788956381E-03,+53.863073117E-03
-48.820000E-06,-257.251268020E-03,+47.581666149E-03
-48.815000E-06,-266.799006611E-03,+72.707294021E-03
-48.810000E-06,-259.763830807E-03,+58.888198691E-03
-48.805000E-06,-260.266343364E-03,+73.963575414E-03
-48.800000E-06,-266.799006611E-03,+67.682168446E-03
-48.795000E-06,-261.773881037E-03,+77.732419595E-03
-48.790000E-06,-266.296494054E-03,+77.732419595E-03
-48.785000E-06,-272.829157300E-03,+62.657042872E-03
-48.780000E-06,-262.276393594E-03,+77.732419595E-03
-48.775000E-06,-266.799006611E-03,+77.732419595E-03
-48.770000E-06,-266.799006611E-03,+77.732419595E-03
-48.765000E-06,-274.839207530E-03,+77.732419595E-03
-48.760000E-06,-268.809056841E-03,+77.732419595E-03
-48.755000E-06,-264.286443824E-03,+92.807796318E-03
-48.750000E-06,-274.336694973E-03,+78.988700989E-03
-48.745000E-06,-273.834182415E-03,+77.732419595E-03
-48.740000E-06,-266.799006611E-03,+87.782670744E-03
-48.735000E-06,-261.773881037E-03,+97.832921892E-03
-48.730000E-06,-266.296494054E-03,+117.933424190E-03
-48.725000E-06,-266.799006611E-03,+97.832921892E-03
-48.720000E-06,-266.799006611E-03,+107.883173041E-03
-48.715000E-06,-266.799006611E-03,+117.933424190E-03
-48.710000E-06,-266.799006611E-03,+138.033926487E-03
-48.705000E-06,-260.266343364E-03,+102.858047467E-03
-48.700000E-06,-270.316594513E-03,+117.933424190E-03
-48.695000E-06,-264.788956381E-03,+133.008800913E-03
-48.690000E-06,-273.331669858E-03,+119.189705583E-03
-48.685000E-06,-268.306544283E-03,+117.933424190E-03
-48.680000E-06,-271.824132185E-03,+117.933424190E-03
-48.675000E-06,-266.799006611E-03,+146.827896242E-03
-48.670000E-06,-274.336694973E-03,+139.290207881E-03
-48.665000E-06,-273.834182415E-03,+138.033926487E-03
-48.660000E-06,-270.316594513E-03,+138.033926487E-03
-48.655000E-06,-269.814081956E-03,+138.033926487E-03
-48.650000E-06,-266.799006611E-03,+138.033926487E-03
-48.645000E-06,-266.799006611E-03,+163.159554359E-03
-48.640000E-06,-270.316594513E-03,+169.440961326E-03
-48.635000E-06,-269.814081956E-03,+158.134428784E-03
-48.630000E-06,-266.799006611E-03,+158.134428784E-03
-48.625000E-06,-273.834182415E-03,+158.134428784E-03
-48.620000E-06,-270.316594513E-03,+168.184679933E-03
-48.615000E-06,-274.839207530E-03,+178.234931082E-03
-48.610000E-06,-274.839207530E-03,+159.390710178E-03
-48.605000E-06,-273.834182415E-03,+174.466086901E-03
-48.600000E-06,-266.799006611E-03,+158.134428784E-03
-48.595000E-06,-272.326644743E-03,+173.209805507E-03
-48.590000E-06,-274.839207530E-03,+178.234931082E-03
-48.585000E-06,-261.271368479E-03,+178.234931082E-03
-48.580000E-06,-271.824132185E-03,+178.234931082E-03
-48.575000E-06,-272.326644743E-03,+178.234931082E-03
-48.570000E-06,-267.804031726E-03,+198.335433379E-03
-48.565000E-06,-268.306544283E-03,+198.335433379E-03
-48.560000E-06,-274.839207530E-03,+198.335433379E-03
-48.555000E-06,-269.814081956E-03,+213.410810102E-03
-48.550000E-06,-266.799006611E-03,+199.591714772E-03
-48.545000E-06,-274.839207530E-03,+198.335433379E-03
-48.540000E-06,-274.839207530E-03,+198.335433379E-03
-48.535000E-06,-274.839207530E-03,+198.335433379E-03
-48.530000E-06,-274.839207530E-03,+218.435935676E-03
-48.525000E-06,-274.839207530E-03,+218.435935676E-03
-48.520000E-06,-274.839207530E-03,+218.435935676E-03
-48.515000E-06,-274.839207530E-03,+218.435935676E-03
-48.510000E-06,-267.804031726E-03,+218.435935676E-03
-48.505000E-06,-274.839207530E-03,+214.667091495E-03
-48.500000E-06,-271.824132185E-03,+217.179654283E-03
-48.495000E-06,-272.326644743E-03,+238.536437973E-03
-48.490000E-06,-267.804031726E-03,+238.536437973E-03
-48.485000E-06,-273.834182415E-03,+223.461061250E-03
-48.480000E-06,-270.316594513E-03,+248.586689122E-03
-48.475000E-06,-269.814081956E-03,+244.817844941E-03
-48.470000E-06,-274.336694973E-03,+238.536437973E-03
-48.465000E-06,-273.834182415E-03,+243.561563548E-03
-48.460000E-06,-266.799006611E-03,+258.636940271E-03
-48.455000E-06,-272.326644743E-03,+258.636940271E-03
-48.450000E-06,-274.839207530E-03,+258.636940271E-03
-48.445000E-06,-274.839207530E-03,+258.636940271E-03
-48.440000E-06,-271.824132185E-03,+258.636940271E-03
-48.435000E-06,-266.799006611E-03,+258.636940271E-03
-48.430000E-06,-274.336694973E-03,+258.636940271E-03
-48.425000E-06,-265.793981496E-03,+278.737442568E-03
-48.420000E-06,-262.276393594E-03,+278.737442568E-03
-48.415000E-06,-266.799006611E-03,+278.737442568E-03
-48.410000E-06,-274.336694973E-03,+278.737442568E-03
-48.405000E-06,-266.799006611E-03,+278.737442568E-03
-48.400000E-06,-266.799006611E-03,+288.787693717E-03
-48.395000E-06,-272.326644743E-03,+298.837944865E-03
-48.390000E-06,-274.839207530E-03,+279.993723962E-03
-48.385000E-06,-260.266343364E-03,+295.069100684E-03
-48.380000E-06,-266.799006611E-03,+288.787693717E-03
-48.375000E-06,-266.799006611E-03,+285.018849536E-03
-48.370000E-06,-266.799006611E-03,+298.837944865E-03
-48.365000E-06,-265.793981496E-03,+298.837944865E-03
-48.360000E-06,-262.276393594E-03,+298.837944865E-03
-48.355000E-06,-266.799006611E-03,+298.837944865E-03
-48.350000E-06,-266.799006611E-03,+318.938447163E-03
-48.345000E-06,-266.799006611E-03,+298.837944865E-03
-48.340000E-06,-263.783931267E-03,+308.888196014E-03
-48.335000E-06,-269.311569398E-03,+318.938447163E-03
-48.330000E-06,-267.804031726E-03,+300.094226259E-03
-48.325000E-06,-266.799006611E-03,+303.863070440E-03
-48.320000E-06,-266.799006611E-03,+318.938447163E-03
-48.315000E-06,-272.326644743E-03,+318.938447163E-03
-48.310000E-06,-267.804031726E-03,+318.938447163E-03
-48.305000E-06,-266.799006611E-03,+339.038949460E-03
-48.300000E-06,-263.783931267E-03,+330.244979705E-03
-48.295000E-06,-264.286443824E-03,+334.013823885E-03
-48.290000E-06,-266.799006611E-03,+339.038949460E-03
-48.285000E-06,-268.306544283E-03,+339.038949460E-03
-48.280000E-06,-271.824132185E-03,+349.089200608E-03
-48.275000E-06,-266.799006611E-03,+359.139451757E-03
-48.270000E-06,-266.799006611E-03,+379.239954054E-03
-48.265000E-06,-266.799006611E-03,+339.038949460E-03
-48.260000E-06,-266.799006611E-03,+339.038949460E-03
-48.255000E-06,-266.799006611E-03,+354.114326183E-03
-48.250000E-06,-259.763830807E-03,+359.139451757E-03
-48.245000E-06,-260.266343364E-03,+375.471109874E-03
-48.240000E-06,-266.799006611E-03,+359.139451757E-03
-48.235000E-06,-266.799006611E-03,+374.214828480E-03
-48.230000E-06,-259.763830807E-03,+360.395733151E-03
-48.225000E-06,-266.799006611E-03,+379.239954054E-03
-48.220000E-06,-263.783931267E-03,+379.239954054E-03
-48.215000E-06,-258.758805692E-03,+379.239954054E-03
-48.210000E-06,-258.758805692E-03,+379.239954054E-03
-48.205000E-06,-265.793981496E-03,+379.239954054E-03
-48.200000E-06,-258.758805692E-03,+379.239954054E-03
-48.195000E-06,-258.758805692E-03,+394.315330777E-03
-48.190000E-06,-258.758805692E-03,+399.340456352E-03
-48.185000E-06,-265.793981496E-03,+384.265079629E-03
-48.180000E-06,-258.758805692E-03,+399.340456352E-03
-48.175000E-06,-258.758805692E-03,+399.340456352E-03
-48.170000E-06,-258.758805692E-03,+399.340456352E-03
-48.165000E-06,-252.226142446E-03,+404.365581926E-03
-48.160000E-06,-258.758805692E-03,+410.646988894E-03
-48.155000E-06,-258.758805692E-03,+414.415833075E-03
-48.150000E-06,-266.296494054E-03,+400.596737745E-03
-48.145000E-06,-258.758805692E-03,+424.466084223E-03
-48.140000E-06,-262.276393594E-03,+430.747491191E-03
-48.135000E-06,-261.773881037E-03,+419.440958649E-03
-48.130000E-06,-251.723629888E-03,+419.440958649E-03
-48.125000E-06,-258.758805692E-03,+419.440958649E-03
-48.120000E-06,-258.758805692E-03,+429.491209798E-03
-48.115000E-06,-258.758805692E-03,+439.541460946E-03
-48.110000E-06,-251.723629888E-03,+439.541460946E-03
-48.105000E-06,-258.758805692E-03,+439.541460946E-03
-48.100000E-06,-255.743730348E-03,+439.541460946E-03
-48.095000E-06,-256.246242905E-03,+425.722365617E-03
-48.090000E-06,-251.723629888E-03,+439.541460946E-03
-48.085000E-06,-250.718604773E-03,+439.541460946E-03
-48.080000E-06,-250.718604773E-03,+439.541460946E-03
-48.075000E-06,-256.246242905E-03,+425.722365617E-03
-48.070000E-06,-258.758805692E-03,+458.385681850E-03
-48.065000E-06,-244.185941527E-03,+444.566586521E-03
-48.060000E-06,-250.718604773E-03,+459.641963243E-03
-48.055000E-06,-250.718604773E-03,+459.641963243E-03
-48.050000E-06,-250.718604773E-03,+440.797742340E-03
-48.045000E-06,-250.718604773E-03,+464.667088818E-03
-48.040000E-06,-250.718604773E-03,+479.742465541E-03
-48.035000E-06,-250.718604773E-03,+465.923370211E-03
-48.030000E-06,-250.718604773E-03,+459.641963243E-03
-48.025000E-06,-244.185941527E-03,+496.074123657E-03
-48.020000E-06,-250.718604773E-03,+479.742465541E-03
-48.015000E-06,-250.718604773E-03,+479.742465541E-03
-48.010000E-06,-250.718604773E-03,+479.742465541E-03
-48.005000E-06,-249.713579658E-03,+496.074123657E-03
-48.000000E-06,-242.678403854E-03,+479.742465541E-03
-47.995000E-06,-242.678403854E-03,+494.817842264E-03
-47.990000E-06,-250.216092216E-03,+480.998746934E-03
-47.985000E-06,-250.718604773E-03,+479.742465541E-03
-47.980000E-06,-250.718604773E-03,+489.792716689E-03
-47.975000E-06,-245.693479199E-03,+514.918344561E-03
-47.970000E-06,-250.216092216E-03,+501.099249232E-03
-47.965000E-06,-242.678403854E-03,+516.174625955E-03
-47.960000E-06,-246.195991756E-03,+499.842967838E-03
-47.955000E-06,-245.693479199E-03,+514.918344561E-03
-47.950000E-06,-242.678403854E-03,+501.099249232E-03
-47.945000E-06,-244.185941527E-03,+499.842967838E-03
-47.940000E-06,-247.703529429E-03,+509.893218987E-03
-47.935000E-06,-248.206041986E-03,+535.018846858E-03
-47.930000E-06,-250.718604773E-03,+521.199751529E-03
-47.925000E-06,-242.678403854E-03,+524.968595710E-03
-47.920000E-06,-242.678403854E-03,+531.250002678E-03
-47.915000E-06,-242.678403854E-03,+535.018846858E-03
-47.910000E-06,-242.678403854E-03,+540.043972433E-03
-47.905000E-06,-236.145740608E-03,+556.375630549E-03
-47.900000E-06,-242.678403854E-03,+540.043972433E-03
-47.895000E-06,-242.678403854E-03,+526.224877103E-03
-47.890000E-06,-242.678403854E-03,+519.943470135E-03
-47.885000E-06,-244.185941527E-03,+556.375630549E-03
-47.880000E-06,-247.703529429E-03,+540.043972433E-03
-47.875000E-06,-237.653278280E-03,+555.119349156E-03
-47.870000E-06,-234.638202935E-03,+560.144474730E-03
-47.865000E-06,-242.678403854E-03,+560.144474730E-03
-47.860000E-06,-239.663328510E-03,+560.144474730E-03
-47.855000E-06,-234.638202935E-03,+560.144474730E-03
-47.850000E-06,-249.211067101E-03,+560.144474730E-03
-47.845000E-06,-241.673378740E-03,+560.144474730E-03
-47.840000E-06,-238.155790837E-03,+560.144474730E-03
-47.835000E-06,-242.678403854E-03,+560.144474730E-03
-47.830000E-06,-242.678403854E-03,+560.144474730E-03
-47.825000E-06,-242.678403854E-03,+576.476132846E-03
-47.820000E-06,-239.663328510E-03,+570.194725879E-03
-47.815000E-06,-240.165841067E-03,+566.425881698E-03
-47.810000E-06,-242.678403854E-03,+580.244977027E-03
-47.805000E-06,-241.673378740E-03,+585.270102601E-03
-47.800000E-06,-234.638202935E-03,+600.345479324E-03
-47.795000E-06,-240.165841067E-03,+600.345479324E-03
-47.790000E-06,-235.643228050E-03,+600.345479324E-03
-47.785000E-06,-236.145740608E-03,+600.345479324E-03
-47.780000E-06,-239.663328510E-03,+610.395730473E-03
-47.775000E-06,-234.638202935E-03,+592.807790963E-03
-47.770000E-06,-227.603027131E-03,+600.345479324E-03
-47.765000E-06,-232.628152706E-03,+600.345479324E-03
-47.760000E-06,-225.090464344E-03,+600.345479324E-03
-47.755000E-06,-229.613077361E-03,+600.345479324E-03
-47.750000E-06,-226.598002017E-03,+620.445981622E-03
-47.745000E-06,-228.105539689E-03,+625.471107196E-03
-47.740000E-06,-231.623127591E-03,+631.752514164E-03
-47.735000E-06,-232.125640148E-03,+606.626886292E-03
-47.730000E-06,-220.567851327E-03,+620.445981622E-03
-47.725000E-06,-226.598002017E-03,+620.445981622E-03
-47.720000E-06,-226.598002017E-03,+630.496232770E-03
-47.715000E-06,-226.598002017E-03,+626.727388590E-03
-47.710000E-06,-234.135690378E-03,+620.445981622E-03
-47.705000E-06,-233.633177821E-03,+636.777639738E-03
-47.700000E-06,-223.582926672E-03,+630.496232770E-03
-47.695000E-06,-218.557801098E-03,+640.546483919E-03
-47.690000E-06,-218.557801098E-03,+640.546483919E-03
-47.685000E-06,-228.105539689E-03,+640.546483919E-03
-47.680000E-06,-231.623127591E-03,+650.596735068E-03
-47.675000E-06,-226.598002017E-03,+660.646986216E-03
-47.670000E-06,-226.598002017E-03,+660.646986216E-03
-47.665000E-06,-225.592976902E-03,+640.546483919E-03
-47.660000E-06,-218.557801098E-03,+659.390704823E-03
-47.655000E-06,-218.557801098E-03,+666.928393184E-03
-47.650000E-06,-218.557801098E-03,+680.747488514E-03
-47.645000E-06,-225.592976902E-03,+665.672111791E-03
-47.640000E-06,-215.542725753E-03,+671.953518759E-03
-47.635000E-06,-216.045238310E-03,+660.646986216E-03
-47.630000E-06,-218.557801098E-03,+660.646986216E-03
-47.625000E-06,-218.557801098E-03,+660.646986216E-03
-47.620000E-06,-215.542725753E-03,+670.697237365E-03
-47.615000E-06,-216.045238310E-03,+666.928393184E-03
-47.610000E-06,-226.095489459E-03,+680.747488514E-03
-47.605000E-06,-225.592976902E-03,+685.772614088E-03
-47.600000E-06,-215.542725753E-03,+692.054021056E-03
