#x-axis,1,2
#second,Volt,Volt
#+543.20000E-03,,
+556.07500E-03,-136.68342E-03,+403.26633E-03
+556.10000E-03,-136.68342E-03,+381.90954E-03
+556.12500E-03,-132.66332E-03,+410.80402E-03
+556.15000E-03,-136.18090E-03,+400.75376E-03
+556.17500E-03,-128.64321E-03,+402.01005E-03
+556.20000E-03,-135.67839E-03,+381.90954E-03
+556.22500E-03,-120.60301E-03,+402.01005E-03
+556.25000E-03,-112.56281E-03,+400.75376E-03
+556.27500E-03,-104.52261E-03,+402.01005E-03
+556.30000E-03,-88.44221E-03,+381.90954E-03
+556.32500E-03,-75.87940E-03,+403.26633E-03
+556.35000E-03,-64.32161E-03,+383.16583E-03
+556.37500E-03,-51.75879E-03,+381.90954E-03
+556.40000E-03,-40.20100E-03,+402.01005E-03
+556.42500E-03,-32.16080E-03,+390.70351E-03
+556.45000E-03,-16.08040E-03,+402.01005E-03
+556.47500E-03,-4.02010E-03,+390.70351E-03
+556.50000E-03,+8.04020E-03,+402.01005E-03
+556.52500E-03,+24.12060E-03,+399.49748E-03
+556.55000E-03,+48.24121E-03,+399.49748E-03
+556.57500E-03,+52.26131E-03,+390.70351E-03
+556.60000E-03,+63.81909E-03,+402.01005E-03
+556.62500E-03,+68.34171E-03,+381.90954E-03
+556.65000E-03,+88.44221E-03,+400.75376E-03
+556.67500E-03,+91.95980E-03,+390.70351E-03
+556.70000E-03,+96.48241E-03,+381.90954E-03
+556.72500E-03,+108.04020E-03,+391.95979E-03
+556.75000E-03,+104.52261E-03,+381.90954E-03
+556.77500E-03,+108.04020E-03,+402.01005E-03
+556.80000E-03,+112.56281E-03,+381.90954E-03
+556.82500E-03,+108.54271E-03,+412.06030E-03
+556.85000E-03,+112.06030E-03,+402.01005E-03
+556.87500E-03,+100.00000E-03,+390.70351E-03
+556.90000E-03,+96.48241E-03,+381.90954E-03
+556.92500E-03,+96.48241E-03,+391.95979E-03
+556.95000E-03,+88.44221E-03,+400.75376E-03
+556.97500E-03,+80.40201E-03,+390.70351E-03
+557.00000E-03,+64.32161E-03,+402.01005E-03
+557.02500E-03,+60.30151E-03,+402.01005E-03
+557.05000E-03,+55.77889E-03,+400.75376E-03
+557.07500E-03,+40.20100E-03,+391.95979E-03
+557.10000E-03,+32.16080E-03,+400.75376E-03
+557.12500E-03,+16.08040E-03,+391.95979E-03
+557.15000E-03,+0.0E+00,+402.01005E-03
+557.17500E-03,-8.04020E-03,+402.01005E-03
+557.20000E-03,-16.08040E-03,+400.75376E-03
+557.22500E-03,-28.14070E-03,+402.01005E-03
+557.25000E-03,-47.73869E-03,+402.01005E-03
+557.27500E-03,-51.75879E-03,+402.01005E-03
+557.30000E-03,-56.28141E-03,+420.85427E-03
+557.32500E-03,-72.36181E-03,+402.01005E-03
+557.35000E-03,-80.40201E-03,+381.90954E-03
+557.37500E-03,-83.91960E-03,+391.95979E-03
+557.40000E-03,-95.97990E-03,+402.01005E-03
+557.42500E-03,-96.48241E-03,+402.01005E-03
+557.45000E-03,-96.48241E-03,+381.90954E-03
+557.47500E-03,-100.50251E-03,+391.95979E-03
+557.50000E-03,-104.52261E-03,+402.01005E-03
+557.52500E-03,-96.48241E-03,+381.90954E-03
+557.55000E-03,-104.02010E-03,+402.01005E-03
+557.57500E-03,-96.48241E-03,+402.01005E-03
+557.60000E-03,-88.44221E-03,+400.75376E-03
+557.62500E-03,-88.44221E-03,+402.01005E-03
+557.65000E-03,-87.93970E-03,+402.01005E-03
+557.67500E-03,-80.40201E-03,+402.01005E-03
+557.70000E-03,-64.32161E-03,+402.01005E-03
+557.72500E-03,-60.30151E-03,+390.70351E-03
+557.75000E-03,-55.77889E-03,+400.75376E-03
+557.77500E-03,-40.20100E-03,+390.70351E-03
+557.80000E-03,-39.19598E-03,+381.90954E-03
+557.82500E-03,-24.12060E-03,+391.95979E-03
+557.85000E-03,-8.04020E-03,+402.01005E-03
+557.87500E-03,-4.02010E-03,+390.70351E-03
+557.90000E-03,+8.04020E-03,+381.90954E-03
+557.92500E-03,+16.08040E-03,+390.70351E-03
+557.95000E-03,+24.12060E-03,+381.90954E-03
+557.97500E-03,+35.67839E-03,+390.70351E-03
+558.00000E-03,+55.77889E-03,+381.90954E-03
+558.02500E-03,+44.22111E-03,+402.01005E-03
+558.05000E-03,+63.81909E-03,+381.90954E-03
+558.07500E-03,+64.32161E-03,+391.95979E-03
+558.10000E-03,+64.32161E-03,+400.75376E-03
+558.12500E-03,+72.36181E-03,+390.70351E-03
+558.15000E-03,+79.89950E-03,+381.90954E-03
+558.17500E-03,+80.40201E-03,+402.01005E-03
+558.20000E-03,+80.40201E-03,+381.90954E-03
+558.22500E-03,+80.40201E-03,+391.95979E-03
+558.25000E-03,+72.36181E-03,+402.01005E-03
+558.27500E-03,+71.35678E-03,+381.90954E-03
+558.30000E-03,+72.36181E-03,+402.01005E-03
+558.32500E-03,+64.32161E-03,+402.01005E-03
+558.35000E-03,+64.32161E-03,+400.75376E-03
+558.37500E-03,+56.28141E-03,+381.90954E-03
+558.40000E-03,+55.77889E-03,+400.75376E-03
+558.42500E-03,+40.20100E-03,+402.01005E-03
+558.45000E-03,+32.16080E-03,+402.01005E-03
+558.47500E-03,+32.16080E-03,+402.01005E-03
+558.50000E-03,+16.08040E-03,+400.75376E-03
+558.52500E-03,+8.04020E-03,+391.95979E-03
+558.55000E-03,-7.53769E-03,+402.01005E-03
+558.57500E-03,-8.54271E-03,+412.06030E-03
+558.60000E-03,-16.08040E-03,+402.01005E-03
+558.62500E-03,-24.12060E-03,+402.01005E-03
+558.65000E-03,-32.16080E-03,+381.90954E-03
+558.67500E-03,-40.20100E-03,+391.95979E-03
+558.70000E-03,-48.24121E-03,+402.01005E-03
+558.72500E-03,-52.26131E-03,+390.70351E-03
+558.75000E-03,-63.81909E-03,+420.85427E-03
+558.77500E-03,-60.30151E-03,+390.70351E-03
+558.80000E-03,-64.32161E-03,+402.01005E-03
+558.82500E-03,-68.34171E-03,+390.70351E-03
+558.85000E-03,-72.36181E-03,+400.75376E-03
+558.87500E-03,-80.40201E-03,+402.01005E-03
+558.90000E-03,-80.40201E-03,+400.75376E-03
+558.92500E-03,-76.38191E-03,+391.95979E-03
+558.95000E-03,-72.36181E-03,+402.01005E-03
+558.97500E-03,-72.36181E-03,+402.01005E-03
+559.00000E-03,-72.36181E-03,+400.75376E-03
+559.02500E-03,-68.34171E-03,+402.01005E-03
+559.05000E-03,-56.28141E-03,+420.85427E-03
+559.07500E-03,-56.28141E-03,+402.01005E-03
+559.10000E-03,-56.28141E-03,+419.59799E-03
+559.12500E-03,-43.71859E-03,+390.70351E-03
+559.15000E-03,-40.20100E-03,+402.01005E-03
+559.17500E-03,-31.15578E-03,+402.01005E-03
+559.20000E-03,-23.61809E-03,+422.11055E-03
+559.22500E-03,-16.08040E-03,+390.70351E-03
+559.25000E-03,-8.04020E-03,+400.75376E-03
+559.27500E-03,-3.51759E-03,+381.90954E-03
+559.30000E-03,+8.04020E-03,+400.75376E-03
+559.32500E-03,+16.08040E-03,+402.01005E-03
+559.35000E-03,+16.08040E-03,+400.75376E-03
+559.37500E-03,+24.62312E-03,+391.95979E-03
+559.40000E-03,+32.16080E-03,+402.01005E-03
+559.42500E-03,+35.67839E-03,+390.70351E-03
+559.45000E-03,+40.20100E-03,+383.16583E-03
+559.47500E-03,+47.23618E-03,+402.01005E-03
+559.50000E-03,+48.24121E-03,+402.01005E-03
+559.52500E-03,+52.26131E-03,+402.01005E-03
+559.55000E-03,+56.28141E-03,+400.75376E-03
+559.57500E-03,+56.28141E-03,+402.01005E-03
+559.60000E-03,+56.28141E-03,+400.75376E-03
+559.62500E-03,+59.79899E-03,+390.70351E-03
+559.65000E-03,+48.24121E-03,+400.75376E-03
+559.67500E-03,+56.28141E-03,+390.70351E-03
+559.70000E-03,+55.77889E-03,+402.01005E-03
+559.72500E-03,+51.75879E-03,+402.01005E-03
+559.75000E-03,+47.73869E-03,+402.01005E-03
+559.77500E-03,+32.16080E-03,+391.95979E-03
+559.80000E-03,+32.16080E-03,+381.90954E-03
+559.82500E-03,+24.12060E-03,+402.01005E-03
+559.85000E-03,+23.61809E-03,+402.01005E-03
+559.87500E-03,+16.08040E-03,+402.01005E-03
+559.90000E-03,+15.57789E-03,+381.90954E-03
+559.92500E-03,+8.04020E-03,+391.95979E-03
+559.95000E-03,+0.0E+00,+381.90954E-03
+559.97500E-03,-8.04020E-03,+402.01005E-03
+560.00000E-03,-16.08040E-03,+402.01005E-03
+560.02500E-03,-20.10050E-03,+381.90954E-03
+560.05000E-03,-24.12060E-03,+402.01005E-03
+560.07500E-03,-28.14070E-03,+402.01005E-03
+560.10000E-03,-39.69849E-03,+363.06532E-03
+560.12500E-03,-36.18090E-03,+390.70351E-03
+560.15000E-03,-48.24121E-03,+402.01005E-03
+560.17500E-03,-48.24121E-03,+402.01005E-03
+560.20000E-03,-48.24121E-03,+402.01005E-03
+560.22500E-03,-59.79899E-03,+391.95979E-03
+560.25000E-03,-56.28141E-03,+400.75376E-03
+560.27500E-03,-56.28141E-03,+391.95979E-03
+560.30000E-03,-56.28141E-03,+381.90954E-03
+560.32500E-03,-59.79899E-03,+381.90954E-03
+560.35000E-03,-56.28141E-03,+402.01005E-03
+560.37500E-03,-51.75879E-03,+402.01005E-03
+560.40000E-03,-48.24121E-03,+402.01005E-03
+560.42500E-03,-48.24121E-03,+390.70351E-03
+560.45000E-03,-47.73869E-03,+400.75376E-03
+560.47500E-03,-40.20100E-03,+381.90954E-03
+560.50000E-03,-40.20100E-03,+381.90954E-03
+560.52500E-03,-36.18090E-03,+390.70351E-03
+560.55000E-03,-32.16080E-03,+402.01005E-03
+560.57500E-03,-24.12060E-03,+402.01005E-03
+560.60000E-03,-16.08040E-03,+381.90954E-03
+560.62500E-03,-16.08040E-03,+391.95979E-03
+560.65000E-03,-8.04020E-03,+402.01005E-03
+560.67500E-03,-8.04020E-03,+402.01005E-03
+560.70000E-03,+0.0E+00,+400.75376E-03
+560.72500E-03,+3.51759E-03,+391.95979E-03
+560.75000E-03,+15.57789E-03,+400.75376E-03
+560.77500E-03,+15.07538E-03,+390.70351E-03
+560.80000E-03,+16.08040E-03,+381.90954E-03
+560.82500E-03,+28.14070E-03,+391.95979E-03
+560.85000E-03,+32.16080E-03,+419.59799E-03
+560.87500E-03,+32.16080E-03,+402.01005E-03
+560.90000E-03,+40.20100E-03,+402.01005E-03
+560.92500E-03,+40.20100E-03,+410.80402E-03
+560.95000E-03,+40.20100E-03,+381.90954E-03
+560.97500E-03,+40.20100E-03,+381.90954E-03
+561.00000E-03,+40.20100E-03,+400.75376E-03
+561.02500E-03,+35.67839E-03,+390.70351E-03
+561.05000E-03,+40.20100E-03,+400.75376E-03
+561.07500E-03,+40.20100E-03,+402.01005E-03
+561.10000E-03,+32.16080E-03,+420.85427E-03
+561.12500E-03,+32.16080E-03,+390.70351E-03
+561.15000E-03,+32.16080E-03,+381.90954E-03
+561.17500E-03,+27.63819E-03,+381.90954E-03
+561.20000E-03,+24.12060E-03,+400.75376E-03
+561.22500E-03,+19.59799E-03,+391.95979E-03
+561.25000E-03,+16.08040E-03,+381.90954E-03
+561.27500E-03,+16.08040E-03,+402.01005E-03
+561.30000E-03,+8.04020E-03,+381.90954E-03
+561.32500E-03,+0.0E+00,+390.70351E-03
+561.35000E-03,+0.0E+00,+402.01005E-03
+561.37500E-03,-8.04020E-03,+402.01005E-03
+561.40000E-03,-8.04020E-03,+402.01005E-03
+561.42500E-03,-20.10050E-03,+390.70351E-03
+561.45000E-03,-24.12060E-03,+400.75376E-03
+561.47500E-03,-20.10050E-03,+390.70351E-03
+561.50000E-03,-24.12060E-03,+383.16583E-03
+561.52500E-03,-28.14070E-03,+402.01005E-03
+561.55000E-03,-39.69849E-03,+420.85427E-03
+561.57500E-03,-31.15578E-03,+390.70351E-03
+561.60000E-03,-40.20100E-03,+381.90954E-03
+561.62500E-03,-36.18090E-03,+391.95979E-03
+561.65000E-03,-47.23618E-03,+402.01005E-03
+561.67500E-03,-40.20100E-03,+390.70351E-03
+561.70000E-03,-48.24121E-03,+381.90954E-03
+561.72500E-03,-43.71859E-03,+381.90954E-03
+561.75000E-03,-40.20100E-03,+402.01005E-03
+561.77500E-03,-36.18090E-03,+402.01005E-03
+561.80000E-03,-40.20100E-03,+420.85427E-03
+561.82500E-03,-32.16080E-03,+402.01005E-03
+561.85000E-03,-32.16080E-03,+402.01005E-03
+561.87500E-03,-32.16080E-03,+402.01005E-03
+561.90000E-03,-23.61809E-03,+400.75376E-03
+561.92500E-03,-28.14070E-03,+402.01005E-03
+561.95000E-03,-24.12060E-03,+402.01005E-03
+561.97500E-03,-20.10050E-03,+391.95979E-03
+562.00000E-03,-16.08040E-03,+402.01005E-03
+562.02500E-03,-11.55779E-03,+402.01005E-03
+562.05000E-03,-15.57789E-03,+402.01005E-03
+562.07500E-03,+0.0E+00,+402.01005E-03
+562.10000E-03,-7.53769E-03,+381.90954E-03
+562.12500E-03,+4.02010E-03,+381.90954E-03
+562.15000E-03,+8.04020E-03,+420.85427E-03
+562.17500E-03,+12.06030E-03,+391.95979E-03
+562.20000E-03,+8.04020E-03,+400.75376E-03
+562.22500E-03,+16.08040E-03,+390.70351E-03
+562.25000E-03,+16.08040E-03,+402.01005E-03
+562.27500E-03,+16.08040E-03,+402.01005E-03
+562.30000E-03,+23.61809E-03,+402.01005E-03
+562.32500E-03,+32.16080E-03,+381.90954E-03
+562.35000E-03,+24.12060E-03,+381.90954E-03
+562.37500E-03,+24.12060E-03,+412.06030E-03
+562.40000E-03,+24.12060E-03,+381.90954E-03
+562.42500E-03,+32.16080E-03,+402.01005E-03
+562.45000E-03,+32.16080E-03,+402.01005E-03
+562.47500E-03,+24.12060E-03,+391.95979E-03
+562.50000E-03,+24.12060E-03,+402.01005E-03
+562.52500E-03,+28.14070E-03,+402.01005E-03
+562.55000E-03,+16.08040E-03,+402.01005E-03
+562.57500E-03,+16.08040E-03,+381.90954E-03
+562.60000E-03,+15.57789E-03,+400.75376E-03
+562.62500E-03,+16.08040E-03,+402.01005E-03
+562.65000E-03,+8.04020E-03,+402.01005E-03
+562.67500E-03,+4.02010E-03,+402.01005E-03
+562.70000E-03,+7.53769E-03,+400.75376E-03
+562.72500E-03,+0.0E+00,+410.80402E-03
+562.75000E-03,+0.0E+00,+402.01005E-03
+562.77500E-03,-3.51759E-03,+390.70351E-03
+562.80000E-03,-8.04020E-03,+402.01005E-03
+562.82500E-03,-16.08040E-03,+391.95979E-03
+562.85000E-03,-16.08040E-03,+381.90954E-03
+562.87500E-03,-24.12060E-03,+402.01005E-03
+562.90000E-03,-23.61809E-03,+381.90954E-03
+562.92500E-03,-24.12060E-03,+403.26633E-03
+562.95000E-03,-31.65829E-03,+381.90954E-03
+562.97500E-03,-32.16080E-03,+402.01005E-03
+563.00000E-03,-31.65829E-03,+400.75376E-03
+563.02500E-03,-32.16080E-03,+390.70351E-03
+563.05000E-03,-32.16080E-03,+381.90954E-03
+563.07500E-03,-32.16080E-03,+402.01005E-03
+563.10000E-03,-31.65829E-03,+402.01005E-03
+563.12500E-03,-40.20100E-03,+391.95979E-03
+563.15000E-03,-32.16080E-03,+402.01005E-03
+563.17500E-03,-24.12060E-03,+381.90954E-03
+563.20000E-03,-32.16080E-03,+381.90954E-03
+563.22500E-03,-32.16080E-03,+390.70351E-03
+563.25000E-03,-16.58291E-03,+402.01005E-03
+563.27500E-03,-24.12060E-03,+381.90954E-03
+563.30000E-03,-24.12060E-03,+381.90954E-03
+563.32500E-03,-16.08040E-03,+390.70351E-03
+563.35000E-03,-16.08040E-03,+402.01005E-03
+563.37500E-03,-11.55779E-03,+391.95979E-03
+563.40000E-03,-8.04020E-03,+402.01005E-03
+563.42500E-03,-11.55779E-03,+391.95979E-03
+563.45000E-03,-7.53769E-03,+381.90954E-03
+563.47500E-03,-4.02010E-03,+402.01005E-03
+563.50000E-03,+0.0E+00,+381.90954E-03
+563.52500E-03,+0.0E+00,+410.80402E-03
+563.55000E-03,+0.0E+00,+381.90954E-03
+563.57500E-03,+8.54271E-03,+402.01005E-03
+563.60000E-03,+7.53769E-03,+402.01005E-03
+563.62500E-03,+11.55779E-03,+381.90954E-03
+563.65000E-03,+15.57789E-03,+400.75376E-03
+563.67500E-03,+16.08040E-03,+412.06030E-03
+563.70000E-03,+16.08040E-03,+400.75376E-03
+563.72500E-03,+19.59799E-03,+410.80402E-03
+563.75000E-03,+23.61809E-03,+402.01005E-03
+563.77500E-03,+19.59799E-03,+412.06030E-03
+563.80000E-03,+24.12060E-03,+402.01005E-03
+563.82500E-03,+16.08040E-03,+402.01005E-03
+563.85000E-03,+16.08040E-03,+402.01005E-03
+563.87500E-03,+16.08040E-03,+410.80402E-03
+563.90000E-03,+16.08040E-03,+400.75376E-03
+563.92500E-03,+19.59799E-03,+402.01005E-03
+563.95000E-03,+16.08040E-03,+381.90954E-03
+563.97500E-03,+11.55779E-03,+391.95979E-03
+564.00000E-03,+16.08040E-03,+381.90954E-03
+564.02500E-03,+7.03518E-03,+402.01005E-03
+564.05000E-03,+8.04020E-03,+381.90954E-03
+564.07500E-03,+0.0E+00,+402.01005E-03
+564.10000E-03,+0.0E+00,+402.01005E-03
+564.12500E-03,+0.0E+00,+412.06030E-03
+564.15000E-03,-8.04020E-03,+400.75376E-03
+564.17500E-03,-8.04020E-03,+403.26633E-03
+564.20000E-03,+0.0E+00,+400.75376E-03
+564.22500E-03,-8.04020E-03,+381.90954E-03
+564.25000E-03,-8.04020E-03,+381.90954E-03
+564.27500E-03,-11.55779E-03,+391.95979E-03
+564.30000E-03,-16.08040E-03,+402.01005E-03
+564.32500E-03,-16.08040E-03,+402.01005E-03
+564.35000E-03,-23.61809E-03,+381.90954E-03
+564.37500E-03,-24.12060E-03,+381.90954E-03
+564.40000E-03,-24.12060E-03,+381.90954E-03
+564.42500E-03,-24.12060E-03,+381.90954E-03
+564.45000E-03,-24.12060E-03,+402.01005E-03
+564.47500E-03,-27.63819E-03,+412.06030E-03
+564.50000E-03,-32.16080E-03,+381.90954E-03
+564.52500E-03,-24.12060E-03,+402.01005E-03
+564.55000E-03,-24.12060E-03,+381.90954E-03
+564.57500E-03,-19.59799E-03,+402.01005E-03
+564.60000E-03,-24.12060E-03,+402.01005E-03
+564.62500E-03,-27.63819E-03,+390.70351E-03
+564.65000E-03,-24.12060E-03,+402.01005E-03
+564.67500E-03,-20.10050E-03,+391.95979E-03
+564.70000E-03,-23.61809E-03,+402.01005E-03
+564.72500E-03,-19.59799E-03,+402.01005E-03
+564.75000E-03,-16.08040E-03,+381.90954E-03
+564.77500E-03,-11.55779E-03,+402.01005E-03
+564.80000E-03,-8.04020E-03,+400.75376E-03
+564.82500E-03,-12.06030E-03,+390.70351E-03
+564.85000E-03,-15.07538E-03,+402.01005E-03
+564.87500E-03,+0.0E+00,+391.95979E-03
+564.90000E-03,+0.0E+00,+400.75376E-03
+564.92500E-03,-3.51759E-03,+391.95979E-03
+564.95000E-03,+0.0E+00,+400.75376E-03
+564.97500E-03,+0.0E+00,+390.70351E-03
+565.00000E-03,+8.04020E-03,+400.75376E-03
+565.02500E-03,+12.06030E-03,+381.90954E-03
+565.05000E-03,+8.04020E-03,+381.90954E-03
+565.07500E-03,+8.04020E-03,+391.95979E-03
+565.10000E-03,+8.04020E-03,+381.90954E-03
+565.12500E-03,+11.55779E-03,+402.01005E-03
+565.15000E-03,+16.08040E-03,+400.75376E-03
+565.17500E-03,+8.04020E-03,+381.90954E-03
+565.20000E-03,+16.08040E-03,+420.85427E-03
+565.22500E-03,+12.06030E-03,+391.95979E-03
+565.25000E-03,+8.04020E-03,+400.75376E-03
+565.27500E-03,+11.55779E-03,+390.70351E-03
+565.30000E-03,+8.04020E-03,+402.01005E-03
+565.32500E-03,+11.55779E-03,+399.49748E-03
+565.35000E-03,+8.04020E-03,+402.01005E-03
+565.37500E-03,+8.04020E-03,+390.70351E-03
+565.40000E-03,+8.04020E-03,+420.85427E-03
+565.42500E-03,+4.02010E-03,+391.95979E-03
+565.45000E-03,+7.53769E-03,+381.90954E-03
+565.47500E-03,+3.51759E-03,+391.95979E-03
+565.50000E-03,+0.0E+00,+381.90954E-03
+565.52500E-03,+0.0E+00,+402.01005E-03
+565.55000E-03,+0.0E+00,+402.01005E-03
+565.57500E-03,-4.02010E-03,+399.49748E-03
+565.60000E-03,-8.04020E-03,+400.75376E-03
+565.62500E-03,-3.51759E-03,+402.01005E-03
+565.65000E-03,-8.04020E-03,+402.01005E-03
+565.67500E-03,-16.08040E-03,+381.90954E-03
+565.70000E-03,-16.08040E-03,+402.01005E-03
+565.72500E-03,-16.08040E-03,+391.95979E-03
+565.75000E-03,-23.61809E-03,+381.90954E-03
+565.77500E-03,-16.08040E-03,+390.70351E-03
+565.80000E-03,-16.08040E-03,+402.01005E-03
+565.82500E-03,-24.12060E-03,+402.01005E-03
+565.85000E-03,-24.12060E-03,+381.90954E-03
+565.87500E-03,-19.59799E-03,+391.95979E-03
+565.90000E-03,-16.08040E-03,+400.75376E-03
+565.92500E-03,-16.08040E-03,+402.01005E-03
+565.95000E-03,-15.57789E-03,+402.01005E-03
+565.97500E-03,-19.59799E-03,+391.95979E-03
+566.00000E-03,-16.08040E-03,+381.90954E-03
+566.02500E-03,-20.10050E-03,+402.01005E-03
+566.05000E-03,-16.08040E-03,+420.85427E-03
+566.07500E-03,-19.59799E-03,+402.01005E-03
+566.10000E-03,-15.57789E-03,+402.01005E-03
+566.12500E-03,-16.08040E-03,+390.70351E-03
+566.15000E-03,-15.57789E-03,+381.90954E-03
+566.17500E-03,-16.08040E-03,+402.01005E-03
+566.20000E-03,-15.57789E-03,+381.90954E-03
+566.22500E-03,-11.55779E-03,+391.95979E-03
+566.25000E-03,-8.04020E-03,+402.01005E-03
+566.27500E-03,-3.51759E-03,+390.70351E-03
+566.30000E-03,-7.53769E-03,+400.75376E-03
+566.32500E-03,+3.51759E-03,+390.70351E-03
+566.35000E-03,+0.0E+00,+381.90954E-03
+566.37500E-03,+3.51759E-03,+391.95979E-03
+566.40000E-03,+0.0E+00,+400.75376E-03
+566.42500E-03,+3.51759E-03,+403.26633E-03
+566.45000E-03,+8.04020E-03,+381.90954E-03
+566.47500E-03,+8.04020E-03,+391.95979E-03
+566.50000E-03,+8.04020E-03,+381.90954E-03
+566.52500E-03,+0.0E+00,+412.06030E-03
+566.55000E-03,+502.51E-06,+383.16583E-03
+566.57500E-03,+8.04020E-03,+402.01005E-03
+566.60000E-03,+7.53769E-03,+381.90954E-03
+566.62500E-03,+8.04020E-03,+381.90954E-03
+566.65000E-03,+8.04020E-03,+402.01005E-03
+566.67500E-03,+8.04020E-03,+410.80402E-03
+566.70000E-03,+0.0E+00,+383.16583E-03
+566.72500E-03,+4.02010E-03,+402.01005E-03
+566.75000E-03,+8.04020E-03,+402.01005E-03
+566.77500E-03,+8.04020E-03,+391.95979E-03
+566.80000E-03,+0.0E+00,+381.90954E-03
+566.82500E-03,+3.51759E-03,+390.70351E-03
+566.85000E-03,+0.0E+00,+402.01005E-03
+566.87500E-03,+8.04020E-03,+402.01005E-03
+566.90000E-03,-7.53769E-03,+402.01005E-03
+566.92500E-03,-3.51759E-03,+402.01005E-03
+566.95000E-03,-8.04020E-03,+381.90954E-03
+566.97500E-03,+0.0E+00,+402.01005E-03
+567.00000E-03,+0.0E+00,+402.01005E-03
+567.02500E-03,-8.54271E-03,+390.70351E-03
+567.05000E-03,-15.57789E-03,+402.01005E-03
+567.07500E-03,-8.04020E-03,+402.01005E-03
+567.10000E-03,-15.57789E-03,+402.01005E-03
+567.12500E-03,-16.08040E-03,+402.01005E-03
+567.15000E-03,-16.08040E-03,+402.01005E-03
+567.17500E-03,-11.55779E-03,+402.01005E-03
+567.20000E-03,-16.08040E-03,+400.75376E-03
+567.22500E-03,-16.08040E-03,+381.90954E-03
+567.25000E-03,-16.08040E-03,+400.75376E-03
+567.27500E-03,-16.08040E-03,+402.01005E-03
+567.30000E-03,-16.08040E-03,+422.11055E-03
+567.32500E-03,-16.08040E-03,+391.95979E-03
+567.35000E-03,-16.08040E-03,+400.75376E-03
+567.37500E-03,-11.55779E-03,+391.95979E-03
+567.40000E-03,-16.08040E-03,+381.90954E-03
+567.42500E-03,-12.06030E-03,+403.26633E-03
+567.45000E-03,-8.04020E-03,+381.90954E-03
+567.47500E-03,-16.08040E-03,+402.01005E-03
+567.50000E-03,-8.04020E-03,+400.75376E-03
+567.52500E-03,-8.04020E-03,+390.70351E-03
+567.55000E-03,-16.08040E-03,+402.01005E-03
+567.57500E-03,-8.04020E-03,+390.70351E-03
+567.60000E-03,-8.04020E-03,+400.75376E-03
+567.62500E-03,-8.04020E-03,+402.01005E-03
+567.65000E-03,-8.04020E-03,+381.90954E-03
+567.67500E-03,-3.51759E-03,+402.01005E-03
+567.70000E-03,+0.0E+00,+400.75376E-03
+567.72500E-03,-4.02010E-03,+402.01005E-03
+567.75000E-03,-7.53769E-03,+381.90954E-03
+567.77500E-03,+0.0E+00,+390.70351E-03
+567.80000E-03,+7.53769E-03,+381.90954E-03
+567.82500E-03,+3.51759E-03,+390.70351E-03
+567.85000E-03,+0.0E+00,+381.90954E-03
+567.87500E-03,+8.04020E-03,+390.70351E-03
+567.90000E-03,+0.0E+00,+381.90954E-03
+567.92500E-03,+4.02010E-03,+391.95979E-03
+567.95000E-03,+8.04020E-03,+381.90954E-03
+567.97500E-03,+8.04020E-03,+391.95979E-03
+568.00000E-03,+0.0E+00,+381.90954E-03
+568.02500E-03,+4.02010E-03,+402.01005E-03
+568.05000E-03,+8.04020E-03,+381.90954E-03
+568.07500E-03,+4.02010E-03,+410.80402E-03
+568.10000E-03,+0.0E+00,+402.01005E-03
+568.12500E-03,+8.04020E-03,+391.95979E-03
+568.15000E-03,+0.0E+00,+402.01005E-03
+568.17500E-03,+3.51759E-03,+402.01005E-03
+568.20000E-03,+8.04020E-03,+400.75376E-03
+568.22500E-03,+0.0E+00,+402.01005E-03
+568.25000E-03,+7.53769E-03,+381.90954E-03
+568.27500E-03,-502.51E-06,+390.70351E-03
+568.30000E-03,+0.0E+00,+402.01005E-03
+568.32500E-03,+0.0E+00,+391.95979E-03
+568.35000E-03,+0.0E+00,+402.01005E-03
+568.37500E-03,-8.04020E-03,+410.80402E-03
+568.40000E-03,+0.0E+00,+381.90954E-03
+568.42500E-03,-12.06030E-03,+402.01005E-03
+568.45000E-03,+0.0E+00,+402.01005E-03
+568.47500E-03,-8.04020E-03,+402.01005E-03
+568.50000E-03,-15.57789E-03,+402.01005E-03
+568.52500E-03,-16.08040E-03,+381.90954E-03
+568.55000E-03,-16.08040E-03,+381.90954E-03
+568.57500E-03,-16.08040E-03,+410.80402E-03
+568.60000E-03,-8.04020E-03,+402.01005E-03
+568.62500E-03,-12.06030E-03,+410.80402E-03
+568.65000E-03,-15.57789E-03,+402.01005E-03
+568.67500E-03,-16.08040E-03,+391.95979E-03
+568.70000E-03,-16.08040E-03,+381.90954E-03
+568.72500E-03,-16.08040E-03,+381.90954E-03
+568.75000E-03,-15.57789E-03,+381.90954E-03
+568.77500E-03,-11.55779E-03,+402.01005E-03
+568.80000E-03,-8.04020E-03,+381.90954E-03
+568.82500E-03,-19.59799E-03,+391.95979E-03
+568.85000E-03,-15.57789E-03,+402.01005E-03
+568.87500E-03,-8.04020E-03,+402.01005E-03
+568.90000E-03,-15.57789E-03,+383.16583E-03
+568.92500E-03,-8.04020E-03,+402.01005E-03
+568.95000E-03,-7.53769E-03,+400.75376E-03
+568.97500E-03,-8.04020E-03,+402.01005E-03
+569.00000E-03,-8.04020E-03,+381.90954E-03
